date,total_price(萬),square(坪),square_price(萬/坪),主建物佔比,type,age,floor,格局,電梯
2019-09-11,1280.0,38.81,32.97,84.31%,公寓,30,2F/5F,3房2廳2衛,N
2019-09-11,1040.0,37.91,27.46,78.19%,公寓,39,2F/5F,3房2廳1衛,N
2019-09-11,157.0,136.25,1.15,,其他,,1F/1F,1房1廳1衛,N
2019-09-11,3995.0,70.5,56.66,58.94%,住宅大樓,3,15F/17F,4房2廳2衛,N
2019-09-10,1325.0,36.81,36.05,82.92%,公寓,39,3F/5F,3房2廳2衛,N
2019-09-10,850.0,68.38,12.44,57.65%,華廈,35,1F/7F,,N
2019-09-09,1238.0,54.5,22.7,57.02%,套房,11,4F/7F,1房1廳1衛,N
2019-09-09,900.0,35.81,25.17,84.78%,公寓,,4F/5F,3房2廳1衛,N
2019-09-08,2900.0,63.0,46.0,59.05%,住宅大樓,,14F/14F,3房2廳2衛,N
2019-09-08,1420.0,38.69,36.65,87.54%,公寓,42,3F/4F,3房2廳2衛,N
2019-09-08,900.0,32.09,28.04,74.75%,公寓,36,2F/5F,3房2廳2衛,N
2019-09-08,1850.0,51.09,36.22,82.34%,華廈,33,5F/9F,3房2廳2衛,N
2019-09-08,1080.0,38.81,27.84,78.70%,公寓,,3F/4F,3房2廳1衛,N
2019-09-07,1180.0,52.09,22.64,53.37%,華廈,10,6F/8F,2房1廳1衛,N
2019-09-07,760.0,41.91,18.15,67.85%,公寓,35,3F/5F,2房1廳1衛,N
2019-09-07,480.0,36.5,13.14,58.25%,套房,25,3F/7F,1房1廳1衛,N
2019-09-07,895.0,38.69,23.1,71.05%,華廈,25,7F/7F,3房1廳1衛,N
2019-09-07,1420.0,36.5,38.95,85.96%,公寓,36,3F/5F,3房2廳2衛,N
2019-09-07,900.0,36.19,24.89,72.65%,公寓,37,2F/5F,2房2廳1衛,N
2019-09-07,658.0,57.31,11.48,66.16%,套房,23,6F/6F,1房1廳1衛,N
2019-09-06,930.0,34.5,26.96,87.38%,公寓,,1F/5F,3房1廳1衛,N
2019-09-06,2180.0,119.81,18.2,53.60%,華廈,,1F/9F,,N
2019-09-05,710.0,51.31,13.85,54.73%,套房,11,7F/10F,1房1廳1衛,N
2019-09-05,1100.0,35.59,30.9,75.99%,公寓,39,5F/5F,3房2廳2衛,N
2019-09-04,1099.0,51.19,21.47,40.92%,華廈,,4F/9F,,Y
2019-09-04,770.0,34.91,22.04,69.11%,住宅大樓,23,3F/17F,2房2廳1衛,N
2019-09-04,1214.0,45.0,26.97,50.50%,華廈,27,6F/6F,2房2廳2衛,N
2019-09-04,435.0,58.81,7.4,60.06%,套房,10,3F/15F,1房1廳1衛,N
2019-08-31,930.0,49.91,18.64,67.72%,住宅大樓,25,7F/18F,1房2廳1衛,N
2019-08-31,2100.0,50.0,42.01,69.84%,華廈,24,7F/10F,4房2廳2衛,N
2019-08-31,1650.0,53.0,31.14,67.47%,華廈,,7F/7F,3房2廳2衛,N
2019-08-31,2270.0,65.81,34.47,59.28%,住宅大樓,,14F/14F,2房2廳2衛,N
2019-08-31,2750.0,59.81,46.0,59.05%,住宅大樓,,7F/14F,3房2廳2衛,N
2019-08-31,666.0,58.81,11.32,53.03%,華廈,,3F/4F,1房0廳1衛,Y
2019-08-30,1288.0,34.41,37.46,64.38%,華廈,36,7F/7F,3房2廳2衛,N
2019-08-30,440.0,14.4,30.65,70.09%,住宅大樓,36,2F/12F,3房1廳1衛,N
2019-08-30,1000.0,33.69,29.64,85.06%,公寓,39,2F/4F,2房2廳2衛,N
2019-08-29,1268.0,32.09,39.46,66.20%,住宅大樓,24,4F/12F,3房2廳2衛,N
2019-08-29,1010.0,29.7,33.97,90.11%,公寓,45,4F/4F,4房2廳2衛,N
2019-08-29,671.0,57.19,11.74,52.80%,華廈,,2F/4F,1房0廳1衛,Y
2019-08-29,601.0,56.31,10.68,52.97%,華廈,,2F/4F,1房0廳1衛,Y
2019-08-28,1150.0,45.19,25.46,79.00%,公寓,29,4F/5F,3房2廳1衛,N
2019-08-27,1081.0,60.0,18.02,58.41%,住宅大樓,7,10F/15F,3房2廳1衛,N
2019-08-27,1220.0,40.59,30.02,90.69%,公寓,39,3F/5F,3房2廳2衛,N
2019-08-27,710.0,14.9,47.79,56.83%,住宅大樓,22,2F/16F,3房2廳2衛,N
2019-08-27,245.0,45.31,5.41,100.00%,公寓,,4F/4F,2房2廳1衛,N
2019-08-26,758.0,35.09,21.62,73.11%,華廈,19,5F/6F,2房2廳1衛,N
2019-08-26,1350.0,34.69,38.93,67.55%,華廈,23,3F/7F,4房2廳2衛,N
2019-08-26,1400.0,0.0,28.03,,透天厝,,A/2F,4房2廳2衛,N
2019-08-26,1830.0,52.59,34.78,87.73%,華廈,42,5F/7F,3房2廳2衛,N
2019-08-26,1188.0,51.5,23.07,65.98%,華廈,,2F/7F,2房2廳1衛,N
2019-08-25,1240.0,49.0,25.29,100.00%,公寓,51,1F/5F,3房2廳1衛,N
2019-08-25,2050.0,54.81,37.39,54.87%,住宅大樓,21,2F/16F,2房2廳1衛,N
2019-08-24,1388.0,38.81,35.76,79.92%,公寓,32,3F/4F,3房2廳2衛,N
2019-08-24,1870.0,40.81,45.8,61.30%,華廈,28,4F/5F,3房2廳2衛,N
2019-08-24,1280.0,43.09,29.73,80.82%,華廈,,3F/7F,3房2廳2衛,N
2019-08-24,2450.0,0.0,17.85,,透天厝,,A/2F,3房2廳2衛,N
2019-08-24,730.0,71.19,10.26,55.97%,套房,4,4F/12F,1房1廳1衛,N
2019-08-22,1260.0,39.31,32.03,87.47%,公寓,35,3F/5F,3房2廳2衛,N
2019-08-22,1050.0,53.09,19.79,60.88%,套房,17,2F/12F,1房1廳1衛,N
2019-08-22,620.0,28.8,21.51,85.94%,公寓,30,2F/5F,3房2廳2衛,N
2019-08-21,1600.0,39.41,40.63,77.99%,公寓,29,5F/5F,3房2廳2衛,N
2019-08-20,755.0,52.19,14.47,79.23%,華廈,27,6F/6F,2房1廳1衛,N
2019-08-20,1900.0,0.0,37.98,,透天厝,,A/2F,4房2廳2衛,N
2019-08-20,1045.0,55.41,18.86,46.58%,華廈,,5F/9F,,Y
2019-08-19,825.0,18.0,45.8,57.28%,住宅大樓,22,10F/16F,3房2廳2衛,N
2019-08-19,324.3,15.0,21.68,74.31%,住宅大樓,20,9F/12F,2房1廳1衛,N
2019-08-19,1450.0,53.81,26.93,56.39%,華廈,,3F/7F,2房2廳1衛,N
2019-08-19,1157.0,46.5,24.89,84.85%,公寓,,3F/4F,3房2廳1衛,N
2019-08-19,400.0,34.81,11.5,62.75%,公寓,38,5F/5F,3房2廳1衛,N
2019-08-19,350.0,30.41,11.5,62.75%,公寓,38,5F/5F,3房2廳1衛,N
2019-08-18,1420.0,42.0,33.83,78.28%,華廈,,2F/7F,3房1廳1衛,N
2019-08-18,1600.0,0.0,21.24,,透天厝,,A/2F,3房3廳3衛,N
2019-08-18,1300.0,40.09,32.4,100.00%,公寓,,"""2F/4F""",4房1廳4衛,N
2019-08-18,855.0,47.5,17.98,62.49%,住宅大樓,16,4F/14F,2房1廳1衛,N
2019-08-18,650.0,67.38,9.64,64.09%,套房,12,7F/12F,,N
2019-08-17,1710.0,48.31,35.4,85.69%,華廈,31,4F/5F,3房2廳2衛,N
2019-08-16,700.0,47.59,14.69,75.46%,套房,24,5F/18F,1房1廳1衛,N
2019-08-16,1438.0,45.0,31.97,85.85%,公寓,40,2F/5F,4房0廳3衛,N
2019-08-15,1370.0,68.38,20.04,90.76%,公寓,,1F/5F,3房2廳2衛,N
2019-08-15,1040.0,49.0,21.22,62.02%,住宅大樓,10,9F/13F,2房1廳1衛,N
2019-08-15,425.0,59.0,7.2,55.31%,套房,10,14F/15F,1房1廳1衛,N
2019-08-14,3986.0,70.0,56.94,58.69%,住宅大樓,3,15F/17F,4房2廳2衛,N
2019-08-13,1180.0,50.0,23.61,66.89%,住宅大樓,22,10F/11F,2房2廳1衛,N
2019-08-13,1045.0,57.59,18.13,47.56%,華廈,,7F/9F,,Y
2019-08-12,1050.0,43.19,24.33,82.37%,公寓,,4F/4F,3房2廳1衛,N
2019-08-11,2160.0,55.09,39.17,72.48%,住宅大樓,23,12F/12F,3房2廳2衛,N
2019-08-11,2000.0,51.09,39.1,67.79%,公寓,35,1F/5F,3房1廳1衛,N
2019-08-11,725.0,65.5,11.07,57.58%,套房,10,2F/7F,1房0廳1衛,N
2019-08-11,1010.0,37.19,27.12,85.78%,公寓,,2F/4F,3房2廳2衛,N
2019-08-08,1155.0,43.69,26.46,100.00%,公寓,,1F/4F,3房2廳1衛,N
2019-08-08,400.0,0.0,6.85,,透天厝,,A/2F,3房1廳1衛,N
2019-08-08,1588.0,43.81,36.26,70.40%,住宅大樓,25,7F/16F,3房2廳2衛,N
2019-08-07,928.0,40.91,22.69,71.71%,華廈,19,6F/6F,2房2廳1衛,N
2019-08-07,1130.0,42.09,26.83,85.41%,公寓,,1F/4F,3房2廳2衛,N
2019-08-07,601.0,53.59,11.22,55.01%,套房,10,15F/15F,1房1廳1衛,N
2019-08-07,625.0,49.81,12.55,64.60%,住宅大樓,16,6F/14F,2房2廳2衛,N
2019-08-07,1058.0,68.62,15.43,56.48%,套房,11,6F/12F,1房0廳1衛,N
2019-08-06,762.0,26.8,28.47,85.27%,公寓,,3F/4F,3房2廳1衛,N
2019-08-06,950.0,42.0,22.62,79.14%,公寓,39,3F/5F,3房2廳1衛,N
2019-08-05,1170.0,37.91,30.83,86.58%,公寓,38,4F/5F,2房2廳1衛,N
2019-08-05,1300.0,47.59,27.32,91.24%,公寓,39,4F/5F,3房2廳2衛,N
2019-08-05,594.0,46.09,12.88,65.93%,套房,20,5F/5F,1房1廳1衛,N
2019-08-04,930.0,33.09,28.06,84.27%,公寓,36,5F/5F,2房2廳1衛,N
2019-08-04,1290.0,32.91,39.25,86.55%,公寓,38,3F/4F,6房0廳6衛,N
2019-08-04,1080.0,32.41,33.33,50.97%,公寓,34,5F/5F,3房2廳2衛,N
2019-08-04,1100.0,50.41,21.83,71.84%,住宅大樓,23,7F/13F,2房2廳1衛,N
2019-08-03,1345.0,55.81,24.1,61.84%,住宅大樓,11,7F/13F,2房1廳1衛,N
2019-08-03,980.0,39.5,24.82,83.74%,公寓,51,3F/4F,2房2廳1衛,N
2019-08-03,780.0,52.31,14.92,64.49%,套房,25,6F/13F,1房1廳1衛,N
2019-08-02,1516.0,40.81,37.11,82.39%,公寓,31,4F/5F,3房2廳2衛,N
2019-08-02,3150.0,109.81,28.7,,其他,,1F/1F,3房1廳1衛,N
2019-08-02,610.0,58.69,10.39,54.46%,華廈,,3F/4F,1房0廳1衛,Y
2019-08-01,1750.0,33.19,52.74,68.88%,公寓,37,2F/5F,4房2廳2衛,N
2019-08-01,780.0,17.0,45.8,57.28%,住宅大樓,22,11F/16F,3房2廳2衛,N
2019-07-31,940.0,34.09,27.55,87.02%,公寓,37,3F/4F,3房2廳1衛,N
2019-07-31,1417.0,40.0,35.39,79.36%,公寓,36,2F/4F,4房2廳2衛,N
2019-07-30,620.0,59.41,10.44,54.63%,華廈,,3F/4F,1房0廳1衛,Y
2019-07-30,480.0,58.19,8.25,54.62%,套房,10,10F/15F,1房1廳1衛,N
2019-07-30,1532.0,50.0,30.64,42.06%,住宅大樓,25,13F/18F,1房2廳1衛,N
2019-07-30,1510.0,43.5,34.75,54.67%,華廈,27,4F/6F,3房2廳2衛,N
2019-07-30,1720.0,49.19,34.95,59.75%,住宅大樓,10,7F/13F,3房2廳1衛,N
2019-07-29,632.0,65.81,9.6,64.56%,華廈,,1F/4F,1房0廳1衛,Y
2019-07-29,1100.0,57.5,19.13,49.70%,住宅大樓,13,9F/13F,1房1廳1衛,N
2019-07-29,1030.0,46.91,21.95,56.74%,華廈,7,2F/7F,2房2廳2衛,N
2019-07-29,1200.0,40.69,29.46,78.16%,公寓,31,2F/4F,3房2廳2衛,N
2019-07-29,1112.0,35.91,31.0,85.35%,公寓,50,4F/4F,3房2廳1衛,N
2019-07-28,535.0,59.0,9.07,54.00%,華廈,,4F/4F,1房0廳1衛,Y
2019-07-28,410.0,59.81,6.86,53.46%,華廈,,4F/4F,1房0廳1衛,Y
2019-07-28,565.0,64.5,8.76,64.57%,華廈,,1F/4F,1房0廳1衛,Y
2019-07-28,525.0,65.81,7.98,64.56%,華廈,,1F/4F,1房0廳1衛,Y
2019-07-28,630.0,62.69,10.04,56.01%,套房,4,4F/12F,0房1廳1衛,N
2019-07-28,1400.0,56.59,24.72,37.27%,公寓,6,3F/5F,,N
2019-07-28,376.0,24.7,15.24,70.09%,套房,24,地下1F/5F,1房1廳1衛,N
2019-07-27,668.0,59.59,11.22,50.76%,華廈,,2F/4F,1房0廳1衛,Y
2019-07-27,745.0,42.41,17.58,83.36%,華廈,24,3F/8F,2房1廳1衛,N
2019-07-27,800.0,23.3,34.27,82.00%,公寓,37,5F/5F,3房2廳1衛,N
2019-07-27,1440.0,66.62,21.61,66.75%,華廈,21,9F/10F,2房2廳2衛,N
2019-07-27,1338.0,45.69,29.25,73.84%,住宅大樓,24,13F/15F,2房2廳1衛,N
2019-07-27,1450.0,50.69,28.6,68.21%,住宅大樓,36,1F/12F,3房2廳2衛,N
2019-07-26,1200.0,41.69,28.79,100.00%,公寓,,"""三層","騎樓/--""",N
2019-07-26,1600.0,54.81,29.19,100.00%,公寓,50,4F/4F,8房0廳9衛,N
2019-07-25,685.0,60.5,11.32,53.05%,華廈,,4F/4F,1房0廳1衛,Y
2019-07-25,680.0,62.91,10.81,64.56%,華廈,,1F/4F,1房1廳1衛,Y
2019-07-25,570.0,64.62,8.82,64.56%,華廈,,1F/4F,1房0廳1衛,Y
2019-07-25,675.0,58.5,11.53,52.06%,華廈,,2F/4F,1房0廳1衛,Y
2019-07-25,500.0,28.2,17.75,100.00%,公寓,,1F/4F,2房1廳1衛,N
2019-07-24,2970.0,42.5,69.96,57.89%,華廈,38,7F/7F,4房2廳2衛,N
2019-07-24,690.0,68.5,10.07,56.04%,套房,4,6F/12F,0房1廳1衛,N
2019-07-24,1100.0,0.0,27.78,,透天厝,42,A/2F,5房1廳2衛,N
2019-07-23,1400.0,61.0,22.97,100.00%,公寓,,1F/4F,3房2廳1衛,N
2019-07-23,1780.0,51.41,34.6,73.75%,華廈,,2F/7F,3房2廳2衛,N
2019-07-22,1550.0,58.0,26.7,100.00%,公寓,,2F/4F,2房2廳2衛,N
2019-07-22,1200.0,42.59,28.14,85.13%,公寓,37,2F/5F,3房2廳2衛,N
2019-07-21,613.0,59.59,10.29,50.09%,華廈,,2F/4F,1房0廳1衛,Y
2019-07-21,603.0,64.81,9.3,64.57%,華廈,,1F/4F,1房0廳1衛,Y
2019-07-21,1238.0,38.81,31.88,74.82%,華廈,36,2F/7F,3房2廳2衛,N
2019-07-21,400.0,42.31,9.46,52.81%,套房,26,7F/8F,1房1廳1衛,N
2019-07-20,610.0,60.59,10.07,51.17%,華廈,,4F/4F,1房0廳1衛,Y
2019-07-20,900.0,37.81,23.83,93.30%,公寓,37,2F/5F,2房2廳1衛,N
2019-07-19,375.0,42.5,8.82,60.45%,套房,23,13F/17F,1房1廳1衛,N
2019-07-19,1076.0,38.5,27.91,89.99%,公寓,,3F/4F,3房2廳1衛,N
2019-07-18,870.0,32.81,26.56,66.26%,公寓,37,5F/5F,4房2廳1衛,N
2019-07-18,936.7,39.09,23.98,89.47%,公寓,,4F/5F,2房2廳1衛,N
2019-07-18,1250.0,38.0,32.92,85.08%,公寓,,2F/4F,4房2廳2衛,N
2019-07-18,930.0,61.5,15.12,48.31%,華廈,,3F/9F,,N
2019-07-17,1300.0,47.5,27.35,48.93%,華廈,,2F/8F,2房1廳1衛,Y
2019-07-17,1410.0,35.91,39.25,80.02%,公寓,25,3F/5F,3房2廳2衛,N
2019-07-17,1485.0,48.91,30.39,100.00%,公寓,,1F/4F,4房2廳2衛,N
2019-07-17,1010.0,36.41,27.75,88.11%,公寓,37,2F/6F,3房2廳1衛,N
2019-07-16,1100.0,42.41,25.94,76.89%,華廈,19,4F/10F,3房2廳1衛,N
2019-07-16,858.0,30.7,27.95,74.17%,公寓,35,5F/5F,2房2廳1衛,N
2019-07-16,840.0,41.5,20.24,79.31%,住宅大樓,24,2F/11F,2房2廳1衛,N
2019-07-15,1100.0,36.91,29.81,89.75%,公寓,39,5F/5F,4房2廳2衛,N
2019-07-15,120.0,8.7,13.78,69.19%,套房,21,10F/11F,1房0廳1衛,N
2019-07-15,1250.0,43.41,28.83,82.21%,公寓,37,1F/5F,13房1廳13衛,N
2019-07-15,1370.0,46.69,29.34,84.68%,公寓,,4F/4F,3房2廳2衛,N
2019-07-14,1250.0,33.69,37.05,67.65%,住宅大樓,22,9F/13F,3房2廳2衛,N
2019-07-14,2888.0,62.81,46.0,59.05%,住宅大樓,,13F/14F,3房2廳2衛,N
2019-07-14,1025.0,32.5,31.52,91.62%,公寓,39,5F/5F,2房2廳2衛,N
2019-07-13,1000.0,26.8,37.27,71.60%,公寓,37,2F/5F,3房2廳2衛,N
2019-07-13,1250.0,33.81,37.04,77.78%,公寓,36,2F/5F,3房2廳2衛,N
2019-07-13,2200.0,51.09,43.04,68.29%,住宅大樓,25,3F/18F,3房2廳2衛,N
2019-07-12,1135.0,39.0,29.11,89.44%,公寓,39,3F/5F,3房2廳1衛,N
2019-07-12,2670.0,61.81,43.2,59.91%,住宅大樓,,3F/14F,3房2廳2衛,N
2019-07-11,200.0,0.0,29.14,,透天厝,,A/2F,3房2廳2衛,N
2019-07-11,2520.0,46.81,53.9,53.11%,住宅大樓,9,2F/13F,3房2廳2衛,N
2019-07-11,538.0,57.5,9.36,52.60%,住宅大樓,25,4F/13F,1房0廳1衛,N
2019-07-10,385.0,44.91,8.58,72.38%,套房,19,3F/10F,1房0廳1衛,N
2019-07-10,630.0,56.09,11.22,55.01%,套房,10,11F/15F,1房1廳1衛,N
2019-07-10,1150.0,46.0,24.97,74.81%,華廈,36,7F/8F,3房2廳1衛,N
2019-07-09,998.0,33.31,29.97,86.28%,公寓,,4F/4F,3房2廳2衛,N
2019-07-09,1112.0,39.09,28.45,100.00%,公寓,,3F/5F,3房2廳1衛,N
2019-07-09,1290.0,47.09,27.39,67.36%,華廈,21,5F/10F,2房2廳1衛,N
2019-07-09,370.0,25.91,14.29,72.32%,公寓,24,地下1F/5F,,N
2019-07-08,2520.0,52.59,47.94,55.52%,公寓,38,1F/5F,1房1廳1衛,N
2019-07-08,410.0,38.59,10.62,54.94%,公寓,25,4F/5F,1房0廳1衛,N
2019-07-07,500.0,34.19,14.63,62.75%,套房,24,9F/12F,1房1廳1衛,N
2019-07-07,970.0,41.5,23.36,68.72%,華廈,20,5F/7F,2房2廳2衛,N
2019-07-06,1600.0,51.5,31.05,89.97%,公寓,39,5F/5F,3房2廳2衛,N
2019-07-05,300.0,47.19,6.35,59.95%,套房,26,6F/8F,1房1廳1衛,N
2019-07-05,782.0,45.31,17.25,69.05%,住宅大樓,23,1F/17F,2房2廳1衛,N
2019-07-05,880.0,18.09,48.7,61.36%,華廈,26,7F/7F,3房2廳2衛,N
2019-07-05,800.0,24.59,32.5,85.51%,公寓,,2F/4F,3房2廳2衛,N
2019-07-05,430.0,26.5,16.23,61.37%,華廈,26,3F/7F,3房2廳2衛,N
2019-07-04,1342.0,43.41,30.93,88.71%,公寓,,3F/5F,3房2廳2衛,N
2019-07-04,1460.0,54.5,26.77,57.15%,住宅大樓,2,11F/18F,2房1廳1衛,N
2019-07-03,1100.0,36.41,30.19,94.03%,公寓,39,2F/5F,3房1廳1衛,N
2019-07-02,1650.0,49.31,33.46,77.08%,公寓,35,1F/5F,3房2廳2衛,N
2019-07-01,1295.0,41.69,31.07,88.51%,公寓,40,2F/5F,3房2廳2衛,N
2019-07-01,2050.0,60.5,33.87,77.23%,公寓,35,1F/5F,3房2廳2衛,N
2019-07-01,261.3,30.0,8.71,64.78%,華廈,36,4F/7F,4房2廳2衛,N
2019-07-01,261.3,30.0,8.71,64.78%,華廈,36,4F/7F,4房2廳2衛,N
2019-07-01,970.0,27.7,35.07,81.11%,公寓,32,1F/5F,3房2廳2衛,N
2019-07-01,800.0,27.8,28.76,86.19%,公寓,39,3F/5F,3房2廳2衛,N
2019-06-30,650.0,30.5,21.28,100.00%,公寓,50,4F/4F,3房2廳1衛,N
2019-06-30,1103.0,52.19,21.14,66.44%,華廈,19,3F/10F,2房2廳1衛,N
2019-06-30,1400.0,43.69,32.05,100.00%,公寓,51,3F/4F,3房2廳2衛,N
2019-06-29,1085.0,50.09,21.67,90.97%,公寓,,2F/5F,2房2廳1衛,N
2019-06-29,595.0,47.41,12.55,64.60%,套房,16,8F/14F,0房1廳1衛,N
2019-06-28,1360.0,50.0,27.2,83.72%,公寓,,4F/4F,4房2廳1衛,N
2019-06-28,918.0,32.91,27.88,88.29%,公寓,37,3F/4F,3房2廳1衛,N
2019-06-27,1070.0,33.09,32.29,89.99%,公寓,,5F/5F,3房2廳2衛,N
2019-06-27,80.0,28.5,2.8,,其他,31,1F/7F,,N
2019-06-27,980.0,47.59,20.57,88.68%,公寓,,2F/5F,3房2廳1衛,N
2019-06-26,3200.0,0.0,33.21,,透天厝,52,A/2F,5房3廳3衛,N
2019-06-26,890.0,42.81,20.81,83.57%,公寓,,2F/4F,3房2廳1衛,N
2019-06-26,55.0,31.2,1.76,91.77%,公寓,,4F/4F,3房1廳1衛,N
2019-06-25,1855.0,47.31,39.23,57.51%,華廈,16,4F/8F,3房2廳2衛,N
2019-06-24,1170.0,28.41,41.18,77.02%,公寓,39,4F/5F,4房2廳2衛,N
2019-06-24,2058.0,53.5,38.49,,店面（店舖),18,1F/10F,,N
2019-06-24,1077.0,39.69,27.1,84.52%,公寓,,3F/4F,3房2廳2衛,N
2019-06-23,298.0,19.91,14.95,86.55%,公寓,36,5F/5F,3房2廳2衛,N
2019-06-23,1308.0,53.81,24.31,64.81%,華廈,24,5F/6F,2房2廳1衛,N
2019-06-23,1835.0,63.31,28.99,84.36%,公寓,,1F/5F,3房2廳1衛,N
2019-06-22,458.0,28.8,15.91,59.21%,套房,24,地下1F/9F,1房1廳1衛,N
2019-06-22,800.0,25.59,31.22,87.48%,公寓,,2F/5F,3房2廳1衛,N
2019-06-22,1450.0,48.91,29.67,73.05%,住宅大樓,24,5F/15F,3房2廳1衛,N
2019-06-22,965.0,48.69,19.83,76.43%,住宅大樓,24,15F/18F,2房1廳1衛,N
2019-06-22,1356.0,43.69,31.0,87.55%,公寓,,3F/5F,3房2廳1衛,N
2019-06-21,988.0,35.0,28.25,83.14%,公寓,37,4F/5F,2房1廳2衛,N
2019-06-19,1185.0,39.09,30.34,86.00%,公寓,46,3F/4F,3房2廳1衛,N
2019-06-19,1275.0,80.88,15.77,,店面（店舖),24,1F/13F,,N
2019-06-19,2880.0,53.0,54.34,63.78%,住宅大樓,8,13F/19F,3房2廳2衛,N
2019-06-19,608.0,43.69,13.92,68.56%,套房,36,6F/7F,1房1廳1衛,N
2019-06-19,2886.0,55.69,51.81,51.64%,華廈,2,4F/5F,,N
2019-06-18,1208.0,52.09,23.17,63.93%,住宅大樓,24,5F/18F,2房2廳1衛,N
2019-06-18,1100.0,46.91,23.48,77.68%,公寓,,1F/4F,3房2廳1衛,N
2019-06-18,840.0,26.59,31.64,84.26%,公寓,36,5F/5F,3房2廳2衛,N
2019-06-17,1210.0,46.31,26.11,100.00%,公寓,,1F/4F,3房2廳1衛,N
2019-06-17,1450.0,40.0,36.26,70.40%,住宅大樓,24,4F/16F,3房2廳2衛,N
2019-06-17,47.4,1.0,47.79,56.83%,住宅大樓,22,4F/16F,3房2廳2衛,N
2019-06-16,1068.0,43.31,24.67,75.31%,公寓,36,1F/5F,4房1廳2衛,N
2019-06-16,1070.0,54.09,19.77,65.68%,華廈,26,6F/10F,2房2廳1衛,N
2019-06-16,1250.0,55.5,22.53,69.12%,華廈,24,5F/9F,2房2廳1衛,N
2019-06-16,608.0,72.19,8.42,50.77%,套房,11,7F/10F,1房1廳1衛,N
2019-06-16,775.0,70.88,10.94,49.27%,套房,11,3F/10F,1房1廳1衛,N
2019-06-16,583.0,24.2,24.13,84.39%,公寓,,3F/4F,3房1廳1衛,N
2019-06-16,536.0,37.91,14.14,67.90%,套房,36,10F/12F,1房1廳1衛,N
2019-06-16,1730.0,60.59,28.53,69.10%,住宅大樓,17,13F/14F,3房2廳1衛,N
2019-06-15,1688.0,42.5,39.73,56.20%,華廈,15,3F/10F,3房2廳2衛,N
2019-06-14,267.6,20.91,12.79,63.92%,華廈,23,7F/7F,1房1廳1衛,N
2019-06-14,1755.0,37.41,46.91,63.05%,公寓,39,5F/5F,5房2廳4衛,N
2019-06-14,980.0,66.69,14.69,55.49%,套房,11,7F/12F,1房1廳1衛,N
2019-06-13,720.0,32.81,21.92,78.35%,公寓,37,3F/5F,2房2廳1衛,N
2019-06-13,1286.0,40.19,32.03,87.47%,公寓,35,2F/5F,3房2廳2衛,N
2019-06-12,1760.0,54.19,32.48,58.41%,住宅大樓,2,14F/18F,2房2廳1衛,N
2019-06-12,1580.0,35.59,44.43,76.50%,華廈,37,10F/10F,3房2廳2衛,N
2019-06-12,1420.0,44.81,31.67,86.08%,公寓,36,2F/5F,3房2廳2衛,N
2019-06-12,1100.0,42.41,25.94,61.00%,住宅大樓,27,5F/16F,2房1廳1衛,N
2019-06-12,1160.0,33.0,35.16,63.94%,華廈,36,3F/7F,3房2廳2衛,N
2019-06-11,818.0,30.7,26.61,77.89%,公寓,35,2F/5F,3房2廳1衛,N
2019-06-11,718.0,55.5,12.93,48.79%,華廈,,3F/8F,1房1廳1衛,Y
2019-06-10,1225.0,29.5,41.46,100.00%,公寓,,1F/4F,3房2廳2衛,N
2019-06-10,1700.0,67.62,25.16,64.59%,住宅大樓,8,10F/19F,2房2廳1衛,N
2019-06-10,1387.0,37.0,37.46,64.38%,華廈,36,7F/7F,3房2廳2衛,N
2019-06-10,1182.0,61.69,19.17,47.79%,華廈,10,2F/9F,2房1廳1衛,N
2019-06-09,407.0,36.0,11.29,58.26%,套房,24,3F/7F,1房1廳1衛,N
2019-06-09,1138.0,42.59,26.73,69.27%,華廈,26,4F/10F,2房1廳1衛,N
2019-06-09,660.3,27.3,24.15,86.25%,公寓,,4F/4F,3房2廳1衛,N
2019-06-09,15300.0,107.31,142.57,,店面（店舖),24,1F/18F,1房2廳0衛,N
2019-06-08,958.0,42.81,22.37,72.45%,住宅大樓,23,1F/17F,2房2廳1衛,N
2019-06-07,1020.0,35.59,28.66,78.02%,公寓,35,4F/5F,3房2廳2衛,N
2019-06-07,1658.0,40.09,41.32,63.18%,公寓,31,2F/5F,3房2廳2衛,N
2019-06-07,2568.0,59.41,43.25,55.75%,住宅大樓,,4F/14F,3房2廳2衛,N
2019-06-06,770.0,48.0,16.04,65.02%,套房,24,3F/7F,1房1廳1衛,N
2019-06-06,748.0,57.0,13.13,48.05%,華廈,,6F/8F,1房1廳1衛,Y
2019-06-05,730.0,37.5,19.47,100.00%,公寓,46,1F/4F,2房1廳1衛,N
2019-06-05,800.0,35.0,22.83,86.83%,公寓,,2F/4F,2房2廳1衛,N
2019-06-05,2263.0,65.62,34.47,59.28%,住宅大樓,,12F/14F,2房2廳2衛,N
2019-06-04,1140.0,43.0,26.52,61.90%,住宅大樓,21,6F/13F,2房1廳1衛,N
2019-06-04,2155.0,60.19,35.78,69.20%,住宅大樓,25,7F/11F,3房2廳1衛,N
2019-06-03,850.0,35.19,24.18,87.84%,公寓,36,5F/5F,3房2廳1衛,N
2019-06-03,1028.8,42.59,24.12,100.00%,公寓,,3F/3F,3房2廳1衛,N
2019-06-03,2100.0,60.81,34.57,86.98%,公寓,,5F/5F,3房2廳2衛,N
