"買賣案件:臺北市文山區房地(土地+建物),建物,108 年 1 月 至108 年 12 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
景華街１７３號四樓,,108/10/08,1704,50.8,33.53,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
羅斯福路五段２２５之１號,台大書香園,108/10/08,1980,60.7,32.65,78.73%,華廈(10層含以下有電梯),35,一層/十層,房地(土地+建物),土:5 建:1車:0,2房2廳2衛,,有,無,商業用,含增建或未登記建物。,,
木新路三段２２９號３樓,,108/10/07,1185,35.8,33.08,100.00%,公寓(5樓含以下無電梯),,"三層,陽台/四層",房地(土地+建物),土:1 建:1車:0,4房0廳4衛,,無,無,住家用,含增建或未登記建物。;,,
福興路９５巷５９號４樓,太平洋敦南大地Ｂ區,108/10/07,1200,46.3,25.91,76.97%,華廈(10層含以下有電梯),19,四層/十層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,含增建或未登記建物。,,
興隆路二段２４４巷３７弄１號５樓,,108/10/06,1180,35.2,33.5,81.06%,公寓(5樓含以下無電梯),37,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
福興路７８巷２０弄５１號３樓,,108/10/06,1000,30.2,33.1,87.90%,公寓(5樓含以下無電梯),39,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
景豐街５０號５樓之５,靜心心靜,108/10/06,1290,55.5,23.26,60.53%,華廈(10層含以下有電梯),25,五層/九層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
興隆路二段２０３巷４２號３樓,敦南New Town Ａ區,108/10/06,1600,60.2,26.56,69.75%,住宅大樓(11層含以上有電梯),20,三層/十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
景興路２５８號７樓之１,康橋原味,108/10/06,965,55.3,17.45,47.06%,住宅大樓(11層含以上有電梯),17,七層/十二層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,有,無,住家用,含增建或未登記建物。,,
新光路一段９５巷２０號五樓,,108/10/05,1500,43.8,34.22,73.35%,公寓(5樓含以下無電梯),34,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
萬寧街１３９號５樓之２,綠色傳奇,108/10/05,500,38.9,12.87,66.49%,套房(1房(1廳)1衛),27,五層/十層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
福興路６３巷４弄８號,,108/10/05,1050,53.6,19.61,100.00%,公寓(5樓含以下無電梯),,"平台,一層/四層",房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
新光路一段７６之１號４樓,,108/10/04,702,30,23.39,83.01%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,含增建或未登記建物。,,
辛亥路四段１２８-８號１２樓,敦南捷境,108/10/03,1780,54.8,32.48,58.41%,住宅大樓(11層含以上有電梯),2,十二層/十八層,房地(土地+建物),土:16 建:1車:0,2房2廳1衛,,有,無,住家用,,,
和平東路四段３８７號五樓,軍功國宅一期,108/10/02,1450,40.5,35.83,62.74%,華廈(10層含以下有電梯),36,五層/七層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
永安街３７之１號二樓,,108/10/02,230,19.7,11.69,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
永安街３７號二樓,,108/10/02,236,20.2,11.69,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
保儀路４號二樓,,108/10/02,300,16.5,18.18,100.00%,公寓(5樓含以下無電梯),,二層/三層,建物,土:0 建:1車:0,2房2廳1衛,,無,無,住家用,,,
興隆路１段７０巷１１弄８號四樓,,108/10/01,1800,50.7,35.53,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
忠順街一段２６巷５弄８號４樓,,108/10/01,1065,44.8,23.75,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:1 建:1車:0,4房3廳2衛,,無,無,住家用,含增建或未登記建物。,,
保儀路２６巷１１號四樓,,108/09/29,880,34.7,25.38,91.69%,公寓(5樓含以下無電梯),,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
福興路６３巷４弄１１之３號２樓,興隆及第,108/09/29,1060,45.9,23.1,75.62%,華廈(10層含以下有電梯),22,"二層,電梯樓梯間/八層",房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
萬壽路１７巷１號６樓之１,春耕,108/09/29,1250,59.4,21.05,57.00%,華廈(10層含以下有電梯),7,六層/十層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
木柵路四段１３９號５樓之２,信義18號,108/09/29,2550,56.2,45.34,60.58%,住宅大樓(11層含以上有電梯),9,五層/十九層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,有,無,住家用,,,
木新路二段１１８號４樓,,108/09/28,1103,28.1,39.26,80.46%,公寓(5樓含以下無電梯),31,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
興隆路三段１８５巷７弄１４號四樓,,108/09/28,800,30.5,26.24,74.71%,公寓(5樓含以下無電梯),36,四層/五層,房地(土地+建物),土:7 建:1車:0,3房2廳2衛,,無,無,住家用,,,
辛亥路四段７７巷９２弄１１號六樓,愛眉山莊,108/09/27,660,49.6,13.32,58.81%,套房(1房(1廳)1衛),16,六層/十四層,房地(土地+建物),土:3 建:1車:0,0房1廳1衛,,有,無,住家用,,,
辛亥路五段７３巷７弄９之１號,,108/09/27,438,49.7,8.82,78.19%,公寓(5樓含以下無電梯),36,一層/五層,房地(土地+建物),土:3 建:1車:0,1房1廳1衛,,有,無,其他,含增建或未登記建物。權利人共二人。,,
富山路５號,,108/09/27,2000,0,27.42,,透天厝,,全/二層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,,,
興隆路三段１８５巷７弄１５號三樓,,108/09/26,750,28.6,26.24,74.71%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:7 建:1車:0,,,無,無,住家用,,,
景中街３０巷１２號四樓之２６,景美民生大樓,108/09/26,900,40.4,22.27,79.06%,華廈(10層含以下有電梯),32,四層/七層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,其他,,,
一壽街６３巷６號四樓,,108/09/26,1160,37.3,31.06,92.71%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
木新路二段７９巷１２弄６號３樓,,108/09/26,1630,45.4,35.89,77.17%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
木柵路二段１０９巷１０１號,南方桃花源,108/09/26,2500,0,67.83,,透天厝,32,全/三層,房地(土地+建物),土:2 建:1車:0,5房3廳3衛,,有,無,住家用,,,
景華街１２１巷１２弄３號二樓,,108/09/25,1000,46.9,21.32,100.00%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
仙岩路２２巷３１號十樓之１,,108/09/25,2135,48.6,43.94,72.55%,住宅大樓(11層含以上有電梯),24,十層/二十層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
溪口街１０７巷２弄４號,,108/09/25,1500,61.9,24.22,100.00%,公寓(5樓含以下無電梯),,"一層,平台/四層",房地(土地+建物),土:3 建:1車:0,5房2廳2衛,,無,無,住家用,,,
興隆路二段２２０巷５３弄２６號三樓,,108/09/23,101,17.6,5.72,83.46%,公寓(5樓含以下無電梯),40,三層/五層,房地(土地+建物),土:5 建:1車:0,3房2廳1衛,,無,無,住家用,二等親買賣親友、員工或其他特殊關係間之交易。;,,
下崙路２９之３號三樓,,108/09/23,1250,37.9,33,69.66%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:3 建:1車:0,3房2廳3衛,,無,無,住家用,含增建或未登記建物。;,,
久康街１６９巷１２號３樓,,108/09/23,1168,34.4,33.97,90.11%,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。依仲介公司提供之資料登錄,,
景福街５４巷２弄４號四樓,萬隆,108/09/23,1300,50,26,86.09%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,頂樓加蓋,,
指南路二段２２１號三樓之１,政大豐匯,108/09/22,605,59.5,10.16,50.70%,華廈(10層含以下有電梯),,三層/四層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,有,住家用,1100707轉讓預售屋、或土地及建物分件登記案件;,,
興隆路四段５８巷２９號,,108/09/22,1730,64.8,26.69,83.99%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:1 建:1車:0,0房1廳1衛,,無,無,住家用,含增建或未登記建物。;,,
羅斯福路六段４４７號,,108/09/21,1000,78.5,12.74,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:1 建:2車:0,3房0廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
羅斯福路六段４４７號,,108/09/21,1000,78.5,12.74,100.00%,公寓(5樓含以下無電梯),,"一層,平台,騎樓/四層",房地(土地+建物),土:1 建:2車:0,3房0廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
福興路４巷５弄１９號,,108/09/21,2260,0,46.83,,透天厝,,全/二層,房地(土地+建物),土:1 建:1車:0,5房3廳3衛,,無,無,住家用,含增建或未登記建物。;,,
景華街１２１巷１２弄３號,,108/09/21,1370,64.3,21.32,100.00%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,陽台外推,,
興隆路二段１５３巷１３號４樓,,108/09/20,950,35,27.16,79.06%,公寓(5樓含以下無電梯),,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
忠順街一段１２１巷３弄５號三樓,,108/09/20,615.8,21.4,28.74,88.22%,公寓(5樓含以下無電梯),,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
辛亥路四段１２８之３號八樓,敦南捷境,108/09/20,1387.4,52.3,26.53,55.70%,住宅大樓(11層含以上有電梯),2,八層/十八層,房地(土地+建物),土:16 建:1車:0,2房1廳1衛,,無,無,住家用,建物第一次登記後移轉,,
興隆路二段２０９號四樓,,108/09/20,1500,53.8,27.88,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:2 建:1車:0,6房2廳3衛,,無,無,住家用,含增建或未登記建物。;,,
木新路三段１７２巷１弄２號５樓,,108/09/19,1320,44.3,29.77,85.67%,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
恆光街５１巷２３號五樓,,108/09/19,1600,47.3,33.82,80.90%,公寓(5樓含以下無電梯),30,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
試院路５４號四樓,,108/09/19,995,36.3,27.39,75.70%,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),土:1 建:2車:0,2房1廳1衛,,無,無,住家用,,,
木柵路一段８９巷１５弄７號２樓,,108/09/18,895,32.6,27.45,100.00%,公寓(5樓含以下無電梯),,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。,,
辛亥路四段１６６巷２９號四樓,開璽富富,108/09/18,1695,69.6,24.36,58.44%,華廈(10層含以下有電梯),1,四層/十層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
辛亥路四段１２８-３號７樓,敦南捷境,108/09/18,1380,52,26.53,55.70%,住宅大樓(11層含以上有電梯),2,七層/十八層,房地(土地+建物),土:16 建:1車:0,2房1廳1衛,,有,無,住家用,,,
萬隆街１３巷８號三樓,,108/09/17,802.6,24.1,33.27,85.86%,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
辛亥路四段１６６巷５之６號３樓,,108/09/16,1112,40.4,27.52,83.78%,公寓(5樓含以下無電梯),,三層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
辛亥路四段１０１巷５號,,108/09/16,1450,52.2,27.75,89.82%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,無,無,住家用,,,
景福街２３４號２樓,,108/09/15,1450,46.7,31.04,100.00%,公寓(5樓含以下無電梯),45,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。,,
木柵路四段１４９巷２１號２樓之２,文山101.7,108/09/15,1350,48.1,28.04,62.25%,華廈(10層含以下有電梯),10,二層/八層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
辛亥路五段９２之３號３樓,迎曦,108/09/15,1368,42.6,32.14,75.74%,華廈(10層含以下有電梯),37,三層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。,,
興隆路二段２１７巷８之１１號１０樓,舒曼的家,108/09/13,1200,54.7,21.94,71.75%,住宅大樓(11層含以上有電梯),23,十層/十三層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
三福街３２號三樓,,108/09/13,570,27.6,20.62,100.00%,公寓(5樓含以下無電梯),,"三層,陽台/四層",房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
木柵路二段１４３號二樓,,108/09/13,960,39.3,24.4,84.69%,公寓(5樓含以下無電梯),39,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
忠順街一段４１巷１６號八樓,文山晶硯,108/09/12,1168,66.8,17.49,46.87%,華廈(10層含以下有電梯),,八層/九層,房地(土地+建物),土:1 建:1車:0,,,有,有,住家用,毛胚屋;,,
恆光街５１巷１０號２樓,,108/09/12,1580,40.4,39.07,80.50%,公寓(5樓含以下無電梯),27,二層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
興隆路三段２２３之７號四樓,,108/09/12,450,12.8,35.28,86.38%,公寓(5樓含以下無電梯),37,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
福興路７８巷２０弄７５號２樓,,108/09/11,1280,38.8,32.97,84.31%,公寓(5樓含以下無電梯),30,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
和平東路四段８８巷２６號２樓,,108/09/11,1468,37.3,39.35,83.63%,公寓(5樓含以下無電梯),31,"二層,夾層/四層",房地(土地+建物),土:1 建:1車:0,5房3廳2衛,,無,無,住家用,含增建或未登記建物。,,
木新路三段３１０巷６弄１１號４樓,,108/09/11,1210,35.1,34.45,100.00%,公寓(5樓含以下無電梯),,"四層,陽台/四層",房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。,,
景福街２６５巷５號二樓,,108/09/11,1040,37.9,27.46,78.19%,公寓(5樓含以下無電梯),39,二層/五層,房地(土地+建物),土:11 建:1車:0,3房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
景美街１０２號,,108/09/11,157,136.2,1.15,,其他,,一層/一層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
景華街１９８號十五樓之３,靜心文匯,108/09/11,3995,70.5,56.66,58.94%,住宅大樓(11層含以上有電梯),3,十五層/十七層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
興隆路二段２３３巷６弄８之１號三樓,,108/09/10,1325,36.8,36.05,82.92%,公寓(5樓含以下無電梯),39,三層/五層,房地(土地+建物),土:12 建:1車:0,3房2廳2衛,,無,無,住家用,,,
忠順街二段３０號,蘭亭怡園,108/09/10,850,68.4,12.44,57.65%,華廈(10層含以下有電梯),35,一層/七層,房地(土地+建物),土:1 建:1車:0,,,有,無,商業用,,,
富山路１６之７號四樓,清新美景,108/09/09,1238,54.5,22.7,57.02%,套房(1房(1廳)1衛),11,四層/七層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
辛亥路七段７６巷１６號４樓,,108/09/09,900,35.8,25.17,84.78%,公寓(5樓含以下無電梯),,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
忠順街二段８５巷３號十四樓,忠順大院,108/09/08,2900,63,46,59.05%,住宅大樓(11層含以上有電梯),,十四層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,"1.含雨遮2.24坪,雨遮不計價2.共有人2人",,
景華街１５０巷５號三樓,,108/09/08,1420,38.7,36.65,87.54%,公寓(5樓含以下無電梯),42,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
興隆路二段２２０巷５３弄１５號,,108/09/08,1950,66.9,29.13,100.00%,公寓(5樓含以下無電梯),,"一層,平台/四層",房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
興隆路三段１８５巷５弄１４號二樓,,108/09/08,900,32.1,28.04,74.75%,公寓(5樓含以下無電梯),36,二層/五層,房地(土地+建物),土:7 建:1車:0,3房2廳2衛,,有,無,住家用,1.5衛,,
興隆路二段２２８號５樓,敦南樂高,108/09/08,1850,51.1,36.22,82.34%,華廈(10層含以下有電梯),33,五層/九層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,商業用,內含獨立產權公設，未包含在棟數內。含增建或未登記建物。;,,
辛亥路四段１８８巷２４弄１號３樓,,108/09/08,1080,38.8,27.84,78.70%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
景福街２４２巷２弄６號２樓,,108/09/08,1408,58.3,24.14,100.00%,公寓(5樓含以下無電梯),45,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
木柵路四段１４９巷２１號６樓之３,文山101.7,108/09/07,1180,52.1,22.64,53.37%,華廈(10層含以下有電梯),10,六層/八層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。,,
秀明路二段６之２號３樓,,108/09/07,760,41.9,18.15,67.85%,公寓(5樓含以下無電梯),35,三層/五層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,含增建或未登記建物。,,
試院路１４４巷４弄３０號三樓,世說新語,108/09/07,480,36.5,13.14,58.25%,套房(1房(1廳)1衛),25,三層/七層,房地(土地+建物),土:7 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
木柵路三段１９號二樓,,108/09/07,780,35.2,22.18,100.00%,公寓(5樓含以下無電梯),43,"二層,陽台/四層",房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,無,無,住家用,,,
指南路三段２４巷５號７樓,政大華廈,108/09/07,895,38.7,23.1,71.05%,華廈(10層含以下有電梯),25,七層/七層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,含增建或未登記建物。;,,
和興路５０之１號三樓,,108/09/07,1420,36.5,38.95,85.96%,公寓(5樓含以下無電梯),36,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
興隆路４段２９巷４弄３１號２樓,,108/09/07,900,36.2,24.89,72.65%,公寓(5樓含以下無電梯),37,二層/五層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。依仲介公司提供之資料登錄,,
福興路９６號６樓,敦南包廂,108/09/07,658,57.3,11.48,66.16%,套房(1房(1廳)1衛),23,六層/六層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
景華街８９號,,108/09/06,930,34.5,26.96,87.38%,公寓(5樓含以下無電梯),,一層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
興隆路二段２５３號,敦南樂高,108/09/06,2180,119.8,18.2,53.60%,華廈(10層含以下有電梯),,一層/九層,房地(土地+建物),土:1 建:1車:0,,,有,無,商業用,本案建物主要用途為一般零售業(甲),,
指南路三段２６號７樓之７,政大威秀,108/09/05,710,51.3,13.85,54.73%,套房(1房(1廳)1衛),11,七層/十層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
興隆路二段９６巷２弄１０號五樓,,108/09/05,1100,35.6,30.9,75.99%,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
忠順街一段４１巷２０號四樓,文山晶硯,108/09/04,1099,51.2,21.47,40.92%,華廈(10層含以下有電梯),,四層/九層,房地(土地+建物),土:1 建:1車:0,,,有,有,住家用,毛胚屋;,,
木柵路二段１０９巷１００弄５６號三樓,觀星台北,108/09/04,770,34.9,22.04,69.11%,住宅大樓(11層含以上有電梯),23,三層/十七層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,有,無,住家用,,,
興隆路四段７４巷２１弄１７號６樓,,108/09/04,1214,45,26.97,50.50%,華廈(10層含以下有電梯),27,六層/六層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
老泉街４５巷２５之１號,,108/09/04,1700,0,111.37,,農舍,35,"一層,二層/二層",房地(土地+建物),土:1 建:1車:0,6房2廳2衛,,無,無,農業用,,,
景興路２６２號３樓之５,伊勢丹,108/09/04,435,58.8,7.4,60.06%,套房(1房(1廳)1衛),10,三層/十五層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,辦公用,含增建或未登記建物。;,,
木柵路二段１９７號,,108/09/01,2500,150,16.66,,店面（店舖),,"一層,二層,騎樓/二層",房地(土地+建物),土:1 建:1車:0,,,無,無,住家用,含增建或未登記建物。;,,
景興路１９５號七樓之１３,,108/08/31,930,49.9,18.64,67.72%,住宅大樓(11層含以上有電梯),25,七層/十八層,房地(土地+建物),土:1 建:1車:0,1房2廳1衛,,有,無,商業用,,,
興隆路四段１３１號７樓之１,南方翡翠,108/08/31,2100,50,42.01,69.84%,華廈(10層含以下有電梯),24,七層/十層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
萬隆街６２巷２號七樓,宏佳,108/08/31,1650,53,31.14,67.47%,華廈(10層含以下有電梯),,七層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
忠順街二段８５巷７號十四樓,忠順大院,108/08/31,2270,65.8,34.47,59.28%,住宅大樓(11層含以上有電梯),,十四層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,"含雨遮1.33坪,雨遮不計價",,
忠順街二段８５巷３號七樓,忠順大院,108/08/31,2750,59.8,46,59.05%,住宅大樓(11層含以上有電梯),,七層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,"建物第一次登記後移轉 含雨遮2.24坪,雨遮不計價",,
指南路二段２２１號三樓之３,政大豐匯,108/08/31,666,58.8,11.32,53.03%,華廈(10層含以下有電梯),,三層/四層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,有,住家用,預售屋、或土地及建物分件登記案件;,,
興隆路三段６９號６樓之１,旺角,108/08/30,1538,59.5,25.83,69.45%,住宅大樓(11層含以上有電梯),23,"六層,電梯樓梯間/十一層",房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
和平東路四段３８１巷３號７樓,臺北市軍功,108/08/30,1288,34.4,37.46,64.38%,華廈(10層含以下有電梯),36,七層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
萬美街二段２巷３號二樓之４,,108/08/30,440,14.4,30.65,70.09%,住宅大樓(11層含以上有電梯),36,二層/十二層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
興隆路四段５８巷４號二樓,臻品,108/08/30,1000,33.7,29.64,85.06%,公寓(5樓含以下無電梯),39,二層/四層,房地(土地+建物),土:2 建:1車:0,2房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
萬美街二段５１號４樓,敦南100,108/08/29,1268,32.1,39.46,66.20%,住宅大樓(11層含以上有電梯),24,四層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
久康街１６９巷１２號四樓,,108/08/29,1010,29.7,33.97,90.11%,公寓(5樓含以下無電梯),45,四層/四層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
指南路二段２２１號二樓之６,政大豐匯,108/08/29,671,57.2,11.74,52.80%,華廈(10層含以下有電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,有,住家用,預售屋、或土地及建物分件登記案件;,,
指南路二段２２１號二樓之５,政大豐匯,108/08/29,601,56.3,10.68,52.97%,華廈(10層含以下有電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,有,住家用,預售屋、或土地及建物分件登記案件;,,
興隆路二段１５３巷５弄５號４樓,,108/08/28,1150,45.2,25.46,79.00%,公寓(5樓含以下無電梯),29,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。,,
忠順街二段８５巷２９號十樓,,108/08/27,1081,60,18.02,58.41%,住宅大樓(11層含以上有電梯),7,十層/十五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
景福街１４０號３樓,,108/08/27,1220,40.6,30.02,90.69%,公寓(5樓含以下無電梯),39,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
