"買賣案件:新北市新店區房地(土地+建物),建物,109 年 1 月 至109 年 9 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
松林路６１－１號地下三層,香格里拉,109/08/20,120,6,20.14,52.66%,華廈(10層含以下有電梯),36,地下三層/九層,房地(土地+建物),土:4 建:1車:0,1房1廳1衛,,有,有,住家用,,,
安泰路６０巷５５弄７１號,,109/08/20,820,0,34.26,,透天厝,39,全/二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,頂樓加蓋;,,
北新路二段１２６號十七樓之二,環遊市西華館,109/08/19,720,67.1,10.73,66.17%,住宅大樓(11層含以上有電梯),14,十七層/十八層,房地(土地+建物),土:8 建:1車:0,1房0廳1衛,,有,有,住家用,夾層;其他增建;,,
中正路１２－３號七樓,鳳凰庭園,109/08/19,1880,38.9,48.36,68.39%,華廈(10層含以下有電梯),31,七層/七層,房地(土地+建物),土:2 建:1車:0,7房4廳3衛,,有,有,住家用,頂樓增建隔局為3房2廳1衛。親友、員工、共有人或其他特殊關係間之交易;頂樓加蓋;,,
北新路三段１２０號七樓之２,樺福大坪林,109/08/18,1950,63.3,30.82,65.30%,住宅大樓(11層含以上有電梯),5,七層/十三層,房地(土地+建物),土:4 建:1車:0,2房2廳2衛,,有,有,住家用,,,
安康路一段２８１巷１２弄１１號,,109/08/18,470,0,19.44,,透天厝,,全/一層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安康路三段３５９巷２４號三樓,,109/08/18,465,17.7,26.24,84.72%,公寓(5樓含以下無電梯),36,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安康路三段７６號六樓,,109/08/18,950,29.7,31.97,65.97%,華廈(10層含以下有電梯),,六層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,有,住家用,管委會尚未成立預售屋、或土地及建物分件登記案件;,,
中央路１７９號五樓之１,美河市住辦區,109/08/18,1390,57.6,24.15,59.91%,住宅大樓(11層含以上有電梯),8,五層/二十八層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,有,住家用,,,
安泰路１２巷２號三樓,,109/08/18,570,20.4,27.98,100.00%,公寓(5樓含以下無電梯),39,"三層,陽台/四層",房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,含土地增值稅或其他稅費;含仲介費;,,
寶興路６４巷１６號三樓,,109/08/18,750,28.6,26.19,100.00%,公寓(5樓含以下無電梯),42,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
中興路二段２４７號十二樓,璞御,109/08/18,1730,66.6,25.97,57.68%,住宅大樓(11層含以上有電梯),1,十二層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
中興路二段１４１號十六樓,園上園,109/08/18,1290,55.8,23.14,65.07%,住宅大樓(11層含以上有電梯),11,十六層/二十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
百忍街６６巷７號二樓,,109/08/17,1158,40.5,28.6,88.12%,公寓(5樓含以下無電梯),36,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,其他增建;,,
復興路４４之３號三樓之三,景美美景,109/08/17,380,43.7,8.7,65.52%,住宅大樓(11層含以上有電梯),25,三層/十四層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,有,住家用,其他增建;,,
永安街８３巷１５－１號十四樓,君臨大地,109/08/17,355,28.4,12.49,79.05%,住宅大樓(11層含以上有電梯),27,十四層/十四層,房地(土地+建物),土:1 建:1車:0,,,有,有,住家用,,,
北新路三段１２０號十樓之２,樺福大坪林,109/08/17,2016,65.4,30.82,65.30%,住宅大樓(11層含以上有電梯),5,十層/十三層,房地(土地+建物),土:4 建:1車:0,2房2廳2衛,,有,有,住家用,,,
永業路８１巷１３弄１０號五樓,,109/08/17,638,25.3,25.2,83.71%,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,頂樓加蓋;,,
錦秀路４１巷８號,,109/08/17,778,29.2,26.62,86.93%,公寓(5樓含以下無電梯),39,一層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,其他增建;,,
竹林路８８號,青潭大廈,109/08/17,800,22.8,35.03,72.07%,華廈(10層含以下有電梯),13,一層/六層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
秀岡二街１６巷１９號,,109/08/17,5880,0,119.54,,透天厝,3,全/三層,房地(土地+建物),土:12 建:1車:0,,,有,有,住家用,內有車位,,
二十張路４６巷２７號二樓,,109/08/16,1380,42.1,32.75,87.73%,公寓(5樓含以下無電梯),41,二層/四層,房地(土地+建物),土:1 建:1車:0,4房2廳1衛,,無,無,住家用,陽台外推;,,
北宜路二段８２－２２號十二樓,新店清境,109/08/16,922,30.2,30.54,79.86%,住宅大樓(11層含以上有電梯),26,十二層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,陽台外推;,,
永業路３５號四樓,,109/08/16,790,21.8,36.23,,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,住家用,,,
安祥路１１０巷６７號十一樓,綠野香坡,109/08/16,408,18.1,22.51,84.04%,住宅大樓(11層含以上有電梯),25,十一層/十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
如意街６巷２號二樓,,109/08/16,890,19.5,45.54,91.33%,公寓(5樓含以下無電梯),34,二層/五層,房地(土地+建物),土:1 建:1車:0,5房2廳3衛,,有,無,住家用,陽台外推;其他增建;,,
安康路三段３１巷１弄５號三樓,,109/08/16,640,27.4,23.36,85.24%,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,陽台外推;,,
中央路１３３巷２４號,,109/08/16,3060,106.4,28.75,100.00%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:2 建:1車:0,0房1廳1衛,,無,無,住家用,其他增建;,,
安康路三段２５號二樓,,109/08/15,600,23.4,25.62,83.87%,公寓(5樓含以下無電梯),38,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,其他增建;,,
光華街８巷１８號三樓,書鄉園,109/08/15,718,28.4,25.29,63.53%,華廈(10層含以下有電梯),24,三層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
北新路二段１２１巷１７號一樓,,109/08/15,2900,118.1,24.56,90.44%,公寓(5樓含以下無電梯),37,一層/五層,房地(土地+建物),土:1 建:1車:0,0房1廳1衛,,無,無,住家用,其他增建;,,
文化路１２２號三樓,雙捷WIN,109/08/15,1220,56.7,21.52,53.63%,住宅大樓(11層含以上有電梯),1,三層/十三層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,,,
寶興路４５巷２弄２２號七樓,寶福,109/08/15,1168,52.2,22.37,70.65%,住宅大樓(11層含以上有電梯),11,七層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
溪園路３６５之１４號三樓,湯泉美地,109/08/14,1446,47.4,30.53,62.75%,住宅大樓(11層含以上有電梯),17,三層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,有,住家用,,,
花園一路二段１０號八樓之１０,花園新城,109/08/14,542,23.1,23.42,84.99%,住宅大樓(11層含以上有電梯),39,"八層,陽台/十二層",房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,有,有,住家用,,,
新坡一街７１號四樓,東坡小雅,109/08/14,938,30.7,30.58,70.11%,住宅大樓(11層含以上有電梯),25,四層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,陽台外推;,,
安忠路４２號六樓,安居公教住宅(乙基地),109/08/14,1398,35.4,39.49,76.49%,住宅大樓(11層含以上有電梯),18,六層/十四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,有,住家用,其他增建;,,
玫瑰路６１巷２２號,玫瑰中國城,109/08/14,1260,25.3,49.8,80.38%,公寓(5樓含以下無電梯),31,"一層,二層,地下一層/五層",房地(土地+建物),土:3 建:1車:0,4房2廳2衛,,有,無,住家用,陽台外推;,,
三民路７５巷４弄４號三樓,,109/08/13,1280,42.8,29.94,86.45%,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,,,
北宜路一段１２１之１０號十四樓,TR大道,109/08/13,988,34,29.08,66.96%,住宅大樓(11層含以上有電梯),18,十四層/十四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,有,住家用,與隔壁打通使用陽台外推;其他增建;,,
安康路三段７０號四樓,,109/08/13,695,30.1,23.1,65.70%,華廈(10層含以下有電梯),,四層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,有,住家用,管委會尚未成立預售屋、或土地及建物分件登記案件;,,
安民街１５６巷９號七樓,博覽天下,109/08/13,1375,41.3,33.31,68.24%,住宅大樓(11層含以上有電梯),8,七層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
富貴街１４巷１０號三樓,,109/08/13,685,24.1,28.46,87.57%,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,有,無,住家用,,,
新店路２６２之３號八樓,碧潭有約,109/08/13,1040,62.1,16.75,62.37%,住宅大樓(11層含以上有電梯),11,八層/十九層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,,,
安忠路８１巷２號五樓,,109/08/12,730,28.3,25.78,88.34%,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳4衛,,無,無,住家用,陽台外推;頂樓加蓋;,,
安康路三段７０號六樓,,109/08/12,681,29.5,23.1,65.70%,華廈(10層含以下有電梯),,六層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,無,有,住家用,預售屋、或土地及建物分件登記案件;,,
中正路４８９之１號六樓之二,花開富貴,109/08/12,1116,40,27.91,64.27%,住宅大樓(11層含以上有電梯),21,六層/十四層,房地(土地+建物),土:2 建:1車:0,3房1廳2衛,,有,有,住家用,,,
平等街４６巷２號四樓,,109/08/12,1290,39.8,32.4,81.13%,公寓(5樓含以下無電梯),45,四層/四層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,陽台外推;頂樓加蓋;其他增建;,,
錦秀路５１號二樓,,109/08/12,645,22.5,28.68,84.60%,公寓(5樓含以下無電梯),39,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,有,無,住家用,,,
新店路１９６號六樓,碧園,109/08/12,1000,40.8,24.54,85.15%,華廈(10層含以下有電梯),26,六層/八層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,商業用,,,
平等街４８巷３４號五樓,,109/08/10,1280,42.4,30.15,100.00%,公寓(5樓含以下無電梯),41,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,頂樓加蓋;,,
安忠路５７巷２６弄６２號五樓,雅仕堡,109/08/10,660,26.3,25.1,61.91%,華廈(10層含以下有電梯),18,五層/六層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,有,有,住家用,陽台外推;,,
二十張路３３巷２２號二樓,,109/08/10,920,36.2,25.4,100.00%,公寓(5樓含以下無電梯),41,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
中正路３２８巷１２號,,109/08/10,1880,67.9,27.68,100.00%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,後院增建其他增建;,,
中華路４４號三樓之１,,109/08/10,1018,53.7,18.95,95.71%,公寓(5樓含以下無電梯),44,三層/四層,房地(土地+建物),土:3 建:2車:0,3房0廳3衛,,無,無,住家用,陽台外推;其他增建;,,
富貴街１４巷１號三樓,,109/08/10,580,24.4,23.8,86.91%,公寓(5樓含以下無電梯),,三層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安忠路５７巷１－３號　　,樂活,109/08/09,690,27,25.54,79.20%,華廈(10層含以下有電梯),22,一層/六層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
松林路３０－７號,楓橋大廈,109/08/09,180,9.4,19.16,63.42%,華廈(10層含以下有電梯),39,一層/七層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,無,有,住家用,,,
安康路二段１００巷１號十樓之１,好康居,109/08/09,1093,37.7,28.97,58.56%,住宅大樓(11層含以上有電梯),,十層/十五層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,有,有,住家用,建物款： 4591000元 土地款： 6339000元預售屋、或土地及建物分件登記案件;,,
富貴街１１巷２１號五樓,,109/08/09,516,15.7,32.86,87.25%,公寓(5樓含以下無電梯),37,五層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,陽台外推;頂樓加蓋;其他增建;,,
安和路三段１７５巷１７號五樓,,109/08/09,760,29.7,25.62,91.27%,公寓(5樓含以下無電梯),40,五層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,其他增建;,,
中央路１８７之２號,美河市,109/08/09,940,65.1,14.44,60.42%,住宅大樓(11層含以上有電梯),8,一層/二十五層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,有,商業用,夾層;其他增建;,,
北新路三段６５巷２５號三樓,,109/08/09,1380,49.8,27.69,85.64%,公寓(5樓含以下無電梯),37,三層/五層,房地(土地+建物),土:1 建:1車:0,4房0廳4衛,,無,無,住家用,陽台外推;,,
玫瑰路６０巷３號五樓,,109/08/09,710,18,39.43,90.38%,公寓(5樓含以下無電梯),35,五層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中央路８９號四樓,倚翠園,109/08/08,1128,44.7,25.21,89.40%,華廈(10層含以下有電梯),42,四層/七層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,無,有,住家用,,,
新和街７８號,,109/08/08,320,48.9,6.55,,公寓(5樓含以下無電梯),40,"一層,騎樓/五層",房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,無,無,住商用,其他增建;,,
北新路二段１２８號十一樓之八,環遊市西華館,109/08/08,738,63.8,11.56,66.08%,住宅大樓(11層含以上有電梯),14,十一層/十八層,房地(土地+建物),土:8 建:1車:0,1房1廳1衛,,有,有,住家用,,,
中華路９號六樓之五,中華傑座,109/08/08,1338,50,26.75,72.25%,華廈(10層含以下有電梯),24,六層/七層,房地(土地+建物),土:4 建:1車:0,3房2廳1衛,,有,有,住家用,,,
錦秀路５７巷２號三樓,,109/08/08,220,6.4,34.18,92.54%,公寓(5樓含以下無電梯),32,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
中正路４００巷９號四樓,,109/08/07,1046,33.3,31.39,88.91%,公寓(5樓含以下無電梯),46,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,頂樓加蓋;,,
安康路三段１１６號五樓,,109/08/07,782,30.7,25.51,65.13%,華廈(10層含以下有電梯),,五層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,有,住家用,管委會尚未成立預售屋、或土地及建物分件登記案件;,,
永安街５６巷２３號四樓,,109/08/07,555,23.4,23.72,91.96%,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
北新路二段１８２號十一樓,捷運e-master,109/08/07,1350,55,24.53,67.88%,住宅大樓(11層含以上有電梯),18,十一層/十二層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,有,住家用,,,
安興路１１－３號二十樓,三圓羅馬,109/08/06,918,26.6,34.52,62.60%,住宅大樓(11層含以上有電梯),25,"二十層,二十一層/二十一層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,陽台外推;,,
中正路２４７巷７弄２號二樓,,109/08/05,1420,44.6,31.85,88.35%,公寓(5樓含以下無電梯),42,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,其他增建;,,
安祥路１０６巷３２３號二樓,伴吾別墅,109/08/05,580,18.1,32.09,76.02%,公寓(5樓含以下無電梯),22,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
華城二路３巷１４號,,109/08/04,4000,0,93.93,,透天厝,28,全/三層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,,,
環河路７０號八樓,名仕花園,109/08/04,1510,40.7,37.14,79.62%,住宅大樓(11層含以上有電梯),32,八層/十一層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
華興街３８巷９號三樓,,109/08/04,1000,37.3,26.8,83.47%,公寓(5樓含以下無電梯),46,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
永業路８１巷１３弄１號四樓,,109/08/04,600,18.1,33.14,83.29%,公寓(5樓含以下無電梯),39,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安康路二段４１２號二樓,,109/08/04,775,26.3,29.45,90.43%,公寓(5樓含以下無電梯),39,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,陽台外推;其他增建;,,
安興路５號地下二層之１９,三圓羅馬,109/08/04,260,7.2,36.17,76.58%,住宅大樓(11層含以上有電梯),25,地下二層/二十一層,房地(土地+建物),土:1 建:1車:0,,,有,有,辦公用,本案係公司解散清算之交易買賣。,,
華中街５６號三樓,,109/08/03,1100,33.7,32.68,86.12%,公寓(5樓含以下無電梯),43,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
安忠路１０４號,大學詩鄉,109/08/03,2355,0,100.24,,透天厝,25,全/三層,房地(土地+建物),土:2 建:1車:0,5房3廳4衛,,有,無,住家用,其他增建;,,
建安街３３巷１９號六樓,容石園,109/08/03,980,36.1,27.13,100.00%,華廈(10層含以下有電梯),,六層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
中正路４０９巷４８號,,109/08/02,3100,0,43.54,,透天厝,,全/二層,房地(土地+建物),土:1 建:1車:0,4房4廳2衛,,無,無,住家用,頂樓加蓋;其他增建;,,
北宜路二段２７３號二樓,,109/08/02,730,26.1,27.92,95.12%,公寓(5樓含以下無電梯),38,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
中興路三段２１９號七樓之六,捷和創世紀,109/08/02,966,61.3,15.76,69.64%,住宅大樓(11層含以上有電梯),22,七層/二十四層,房地(土地+建物),土:1 建:1車:0,1房2廳1衛,,有,有,住家用,,,
民族路４９號三樓之二,民族雅園,109/08/02,425,56.4,7.54,78.41%,住宅大樓(11層含以上有電梯),24,三層/十二層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,有,住家用,,,
安德街１１６巷３８號九樓,台北舊金山捷運年代,109/08/02,710,34.8,20.42,82.38%,住宅大樓(11層含以上有電梯),26,九層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
永安街５６巷３３號四樓,,109/08/02,580,25.6,22.63,100.00%,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,其他增建;,,
中興路二段２０１號三樓,寶路生活館,109/08/02,1100,50.3,21.85,61.12%,住宅大樓(11層含以上有電梯),19,三層/十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,陽台外推;,,
中正路４８９號十二樓,花開富貴,109/08/02,1565,50.7,30.86,64.15%,住宅大樓(11層含以上有電梯),21,十二層/十四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,有,有,住家用,陽台外推;其他增建;,,
安祥路１３６號六樓,安祥山莊,109/08/02,570,18.3,31.09,81.47%,住宅大樓(11層含以上有電梯),26,六層/十六層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
中興路二段１４１號十八樓,園上園,109/08/02,1340,57.9,23.14,65.07%,住宅大樓(11層含以上有電梯),11,十八層/二十六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
檳榔路３６巷１３號二樓,,109/08/01,880,35.1,25.09,86.43%,公寓(5樓含以下無電梯),43,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
永安街５６巷１８號二樓,,109/08/01,750,27,27.77,85.71%,公寓(5樓含以下無電梯),41,二層/四層,房地(土地+建物),土:1 建:1車:0,4房2廳1衛,,無,無,住家用,陽台外推;其他增建;,,
安康路一段１７１號三樓之２,水美安康,109/08/01,930,33.9,27.46,59.03%,華廈(10層含以下有電梯),4,三層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
安德街５８號,早安康橋,109/08/01,3630,71.7,50.6,51.88%,住宅大樓(11層含以上有電梯),12,一層/十三層,房地(土地+建物),土:1 建:1車:0,0房1廳1衛,,有,有,商業用,陽台外推;,,
建國路２１６之２號五樓,三輝墨寶,109/08/01,1590,61.5,25.84,55.39%,住宅大樓(11層含以上有電梯),12,五層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,陽台外推;其他增建;,,
僑愛三路３９號,,109/08/01,2150,0,82.33,,透天厝,31,全/三層,房地(土地+建物),土:1 建:1車:0,5房2廳3衛,,有,無,住家用,,,
中央七街６１巷２號三樓,朝元,109/07/31,1760,38.8,45.37,84.74%,公寓(5樓含以下無電梯),35,三層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,陽台外推;其他增建;,,
北新路一段２５９號,,109/07/31,4600,0,21.3,,透天厝,53,全/二層,房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,無,無,住家用,頂樓加蓋;其他增建;,,
建國路２２５巷２號四樓,,109/07/31,1132,44.6,25.39,,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,陽台外推;其他增建;,,
自強路２１７號四樓,,109/07/31,588,22.3,26.36,89.33%,公寓(5樓含以下無電梯),37,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
平等街４８巷２５號,,109/07/31,1650,62.6,26.35,89.13%,公寓(5樓含以下無電梯),46,"一層,騎樓/四層",房地(土地+建物),土:5 建:1車:0,3房2廳1衛,,無,無,住家用,,,
五路３５號四樓,,109/07/31,1200,40.5,29.66,100.00%,公寓(5樓含以下無電梯),47,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,頂樓加蓋;,,
平等街４８巷２７號,,109/07/31,1450,69.7,20.81,100.00%,公寓(5樓含以下無電梯),46,"一層,騎樓/四層",房地(土地+建物),土:4 建:1車:0,2房2廳2衛,,無,無,住家用,,,
新店路２５８之３號十四樓,碧潭有約,109/07/31,1530,55.2,27.73,63.22%,住宅大樓(11層含以上有電梯),11,十四層/十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,有,住家用,,,
建安街４號五樓,,109/07/31,1200,35.7,33.61,100.00%,公寓(5樓含以下無電梯),40,五層/五層,房地(土地+建物),土:2 建:1車:0,3房3廳2衛,,無,無,住家用,頂樓加蓋;其他增建;,,
北新路二段１９０號四樓,,109/07/30,1350,39.4,34.3,,公寓(5樓含以下無電梯),23,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
五路７９號,,109/07/30,1800,46.4,38.8,100.00%,公寓(5樓含以下無電梯),,"一層,騎樓/四層",房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,其他增建;,,
檳榔路４１巷１號五樓,,109/07/30,740,30.4,24.34,73.13%,公寓(5樓含以下無電梯),42,五層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳4衛,,無,無,住家用,其他增建;,,
中正路２６３巷１４號五樓,中正國宅,109/07/30,1360,41.6,32.68,94.63%,住宅大樓(11層含以上有電梯),29,五層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,有,住家用,,,
中華路４２巷１２號,,109/07/30,1500,61.4,24.43,100.00%,公寓(5樓含以下無電梯),51,一層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,其他增建;,,
五路６１巷６號二樓,,109/07/30,1490,43,34.67,76.60%,公寓(5樓含以下無電梯),37,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,法定空地上有停車位先到先停陽台外推;,,
安康路二段１００巷１號十樓之２,好康居,109/07/30,1020,36.6,27.85,58.43%,住宅大樓(11層含以上有電梯),,十層/十五層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,有,住家用,建物款： 4284000元 土地款： 5916000元預售屋、或土地及建物分件登記案件;,,
環河路３６號二十二樓,天闊,109/07/30,1730,46.5,37.23,64.59%,住宅大樓(11層含以上有電梯),21,二十二層/三十六層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,有,住家用,,,
達觀路１４巷６號二樓之五,達觀鎮A2,109/07/30,320,17.9,17.85,69.36%,住宅大樓(11層含以上有電梯),24,二層/十七層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,有,住家用,,,
長春路３７號,名人鄉村世界,109/07/30,680,0,33.96,,透天厝,38,全/二層,房地(土地+建物),土:4 建:1車:0,4房1廳3衛,,有,無,住家用,"含地政士服務費10,009元;",,
新烏路一段５號七樓,新殿傳奇,109/07/30,950,33.3,28.51,80.38%,住宅大樓(11層含以上有電梯),26,七層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,有,住家用,,,
復興路１０－１號五樓之四,台北公館住戶,109/07/30,500,46.5,10.74,85.90%,住宅大樓(11層含以上有電梯),27,五層/十二層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,有,住家用,,,
北新路三段１２０號八樓之３,樺福大坪林,109/07/30,1350,62.8,21.5,57.41%,住宅大樓(11層含以上有電梯),5,八層/十三層,房地(土地+建物),土:4 建:1車:0,2房1廳1衛,,有,有,住家用,,,
秀岡三街７巷２３號,,109/07/29,5000,0,100.65,,透天厝,2,全/三層,房地(土地+建物),土:12 建:1車:0,,,有,無,住家用,內有車位,,
錦秀路２０巷６號,,109/07/29,450,23,19.6,88.27%,公寓(5樓含以下無電梯),38,一層/五層,房地(土地+建物),土:8 建:1車:0,2房1廳1衛,,無,無,住家用,,,
安忠路１７１巷１０號,大學詩鄉,109/07/29,2560,0,103.03,,透天厝,26,全/三層,房地(土地+建物),土:2 建:1車:0,6房2廳4衛,,有,無,住家用,頂樓加蓋;其他增建;,,
長春路１３巷２０號,,109/07/29,1400,0,51.87,,透天厝,31,全/三層,房地(土地+建物),土:2 建:1車:0,5房2廳2衛,,有,無,住家用,親友、員工、共有人或其他特殊關係間之交易;,,
