"買賣案件:新北市新店區房地(土地+建物),建物,105 年 11 月 至105 年 12 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
中興路三段２３１號十三樓之四,捷運新公館,105/12/14,700,59.3,11.8,75.93%,套房(1房(1廳)1衛),20,十三層/二十四層,房地(土地+建物),土:1 建:1車:0,,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
安興路１２５之１３號四樓,陽光PARK,105/12/14,779,24.5,31.78,,其他,1,四層/十四層,房地(土地+建物),土:8 建:1車:0,,,有,無,商業用,,,
三民路６０巷１４號二樓,,105/12/14,601.6,21.1,28.5,82.96%,公寓(5樓含以下無電梯),,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
松林路６號九樓之十二,,105/12/13,300,14,21.39,,華廈(10層含以下有電梯),29,"九層,通道/九層",房地(土地+建物),土:5 建:1車:0,1房1廳1衛,,有,無,住家用,,,
中正路２４７巷２５弄６號３樓,,105/12/13,1020,27.2,37.46,84.33%,公寓(5樓含以下無電梯),44,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
北宜路二段４１７－１號十樓,,105/12/13,770,22,35.01,71.88%,住宅大樓(11層含以上有電梯),20,十層/十二層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
安泰路６０巷６９號,,105/12/13,675,0,27.21,,透天厝,36,全/二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,陽台外推含增建或未登記建物。;,,
安民街６５巷２１號１２樓之２,山水畫樓B區,105/12/13,850,31.3,27.14,84.81%,住宅大樓(11層含以上有電梯),23,十二層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
建國路１２３巷２號三樓,,105/12/13,450,30.3,14.84,84.72%,公寓(5樓含以下無電梯),32,三層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
安德街２０號十一樓,K6湛,105/12/13,1343,35,38.38,61.33%,住宅大樓(11層含以上有電梯),1,十一層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,建物第一次登記後移轉,,
永業路８１巷５弄４號５樓,,105/12/12,530,19,27.88,100.00%,公寓(5樓含以下無電梯),36,"五層,陽台/五層",房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,有,無,住家用,,,
華潭街２６巷３弄５號,碧潭皇冠山莊,105/12/12,2450,0,76.48,,透天厝,16,全/四層,房地(土地+建物),土:3 建:1車:0,4房5廳4衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
僑信路３８巷１號,,105/12/12,1000,0,29.47,,透天厝,34,全/三層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,,,
永安街９０－８號５樓,青春望族,105/12/12,338,32.4,10.44,68.64%,套房(1房(1廳)1衛),25,五層/七層,房地(土地+建物),土:2 建:1車:0,1房1廳1衛,,有,無,住家用,,,
安祥路１０２巷５號４樓,彩蝶,105/12/12,400,19.3,20.73,74.07%,華廈(10層含以下有電梯),20,四層/九層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
竹林路３０巷２３號１０樓,萊茵皇家第三期,105/12/12,1060,30.9,34.36,75.87%,住宅大樓(11層含以上有電梯),10,十層/十一層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
北新路二段１８５號４樓,,105/12/12,1837.5,49.4,37.23,83.81%,華廈(10層含以下有電梯),29,四層/七層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
和成街１６巷１５號,,105/12/12,650,0,33.79,,透天厝,34,全/二層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,無,無,住家用,,,
秀水路３號地下一層,,105/12/12,193,3.4,56.76,53.00%,華廈(10層含以下有電梯),24,地下一層/六層,房地(土地+建物),土:1 建:1車:0,,,無,無,其他,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
安德街１１６巷３４號１２樓,台北舊金山捷運年代,105/12/11,698,29.4,23.72,74.30%,住宅大樓(11層含以上有電梯),22,十二層/十二層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
自由街３８號４樓,,105/12/11,1188,39.2,30.29,87.79%,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
建國路１５４號,一品門第,105/12/11,4750,141,33.69,,店面（店舖),28,"一層,騎樓/十層",房地(土地+建物),土:2 建:1車:0,0房1廳1衛,,有,無,商業用,含增建或未登記建物。含增建或未登記建物。;,,
北宜路二段４２１巷２弄３９號,美麗國,105/12/11,766,23.6,32.43,58.82%,華廈(10層含以下有電梯),3,一層/八層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
安興路５號地下１層之９,三圓羅馬,105/12/11,711,13.5,52.66,,辦公商業大樓,22,地下一層/二十一層,房地(土地+建物),土:1 建:1車:0,0房1廳1衛,,有,無,辦公用,,,
永業路８１巷６２號,,105/12/10,550,29.8,18.48,92.11%,公寓(5樓含以下無電梯),34,一層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,,,
長春路２７號,名人鄉村世界,105/12/10,1290,0,33.96,,透天厝,35,全/二層,房地(土地+建物),土:2 建:1車:0,3房3廳3衛,,有,無,住家用,含增建或未登記建物。權利人名字特殊字無法顯示。含增建或未登記建物。;,,
中正路２８４巷９號３樓,,105/12/10,1135,38.2,29.74,91.19%,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
寶興路６６巷３９號二樓,,105/12/10,800,26.7,30.01,88.47%,公寓(5樓含以下無電梯),38,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,,,
安祥路１０２巷１３０號,彩蝶,105/12/10,1130,0,64.02,,透天厝,20,全/三層,房地(土地+建物),土:8 建:1車:0,4房2廳3衛,,有,無,住家用,,,
大新街７巷９號三樓,,105/12/10,1288,35.9,35.87,,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
北宜路一段７８號８樓之１,極麗,105/12/10,1500,49.6,30.22,60.34%,住宅大樓(11層含以上有電梯),2,八層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,,,
大豐路６９巷７號二樓,,105/12/09,1150,37.4,30.73,100.00%,公寓(5樓含以下無電梯),,"二層,騎樓/四層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
北新路三段５１－１號,,105/12/09,1050,20.9,50.31,94.21%,公寓(5樓含以下無電梯),32,"一層,二層,騎樓/五層",房地(土地+建物),土:1 建:1車:0,,,無,無,商業用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
達觀路８巷５號七樓之七,達觀鎮A1,105/12/09,475,20.3,23.34,71.12%,住宅大樓(11層含以上有電梯),20,七層/十八層,房地(土地+建物),土:5 建:1車:0,2房2廳1衛,,有,無,住家用,,,
明德路３４號,,105/12/09,800,23,34.85,100.00%,公寓(5樓含以下無電梯),38,一層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,親友關係間之交易。親友、員工或其他特殊關係間之交易。;,,
明德路３４號二樓,,105/12/09,780,22.4,34.85,100.00%,公寓(5樓含以下無電梯),38,二層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,親友關係間之交易。親友、員工或其他特殊關係間之交易。;,,
明德路６５巷４號二樓,,105/12/09,1350,46.3,29.16,85.97%,公寓(5樓含以下無電梯),39,二層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
建安街３３巷２２號,容石園,105/12/09,1280,45.5,28.11,100.00%,華廈(10層含以下有電梯),,一層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
中興路二段８７號３樓,,105/12/08,1000,40.1,24.93,94.43%,公寓(5樓含以下無電梯),41,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
寶橋路８５巷２９號４樓,,105/12/08,1087.6,43,25.3,83.35%,公寓(5樓含以下無電梯),39,四層/四層,房地(土地+建物),土:2 建:1車:0,3房1廳1衛,,無,無,住家用,(包含)公共設施保留地之交易、及增建或未登記建物。含增建或未登記建物。;,,
永業路８１巷３弄２８號三樓,,105/12/08,488,18.9,25.82,100.00%,公寓(5樓含以下無電梯),36,"三層,陽台/五層",房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
中興路三段２４７巷５弄５號三樓,,105/12/08,991.2,27.6,35.89,83.08%,公寓(5樓含以下無電梯),30,三層/五層,房地(土地+建物),土:1 建:1車:0,2房1廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
安忠路５７巷２６弄２１之２號１１樓,台北寧境大樓二期,105/12/08,750,33,22.73,68.37%,住宅大樓(11層含以上有電梯),13,十一層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
永平街６９巷３號三樓,,105/12/07,215,15.2,14.1,90.28%,公寓(5樓含以下無電梯),33,三層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
新坡一街８５號６樓,新坡儷景,105/12/07,808,36.5,22.13,80.02%,住宅大樓(11層含以上有電梯),20,六層/十八層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,共有人數2人。 含增建或未登記建物。含增建或未登記建物。;,,
僑愛三路４０號,,105/12/07,1800,0,75.32,,透天厝,28,全/三層,房地(土地+建物),土:1 建:1車:0,5房2廳2衛,,無,無,住家用,,,
民族路１９１號,,105/12/07,3000,82.9,36.21,,其他,,"一層,二層,騎樓/四層",房地(土地+建物),土:2 建:1車:0,2房2廳2衛,,無,無,住商用,建物型態:一樓為店面、二樓為住家,,
安康路三段３６３號三樓,晶喜,105/12/07,1000,28.2,35.52,64.97%,華廈(10層含以下有電梯),,三層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
大學街２１巷６號,,105/12/06,829,0,98.08,,透天厝,23,全/三層,房地(土地+建物),土:1 建:1車:0,6房2廳3衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
北新路三段２４８號,台北公館住戶,105/12/06,850,39.1,21.73,,辦公商業大樓,23,"二層,三層/十二層",房地(土地+建物),土:2 建:1車:0,0房0廳1衛,,有,無,商業用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
裕合街２５９號,,105/12/06,600,0,33.3,,透天厝,35,全/二層,房地(土地+建物),土:1 建:1車:0,4房1廳2衛,,有,無,住家用,二親等之交易。親友、員工或其他特殊關係間之交易。;,,
和成街１４巷１２號,,105/12/05,220.2,0,33.03,,透天厝,34,全/二層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
三民路９４巷８號２樓,,105/12/05,838,39.9,21.03,94.49%,公寓(5樓含以下無電梯),42,二層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。共有人數2人含增建或未登記建物。;,,
玫瑰路５５巷３４號２樓,馨園,105/12/05,750,17.6,42.62,75.58%,公寓(5樓含以下無電梯),28,"二層,三層/五層",房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,住家用,,,
溪園路３８９之１５號７樓,湯泉美地,105/12/05,626,48.8,12.84,65.76%,住宅大樓(11層含以上有電梯),13,七層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
大豐路１６巷１３號一樓,,105/12/05,1120,34.4,32.59,100.00%,公寓(5樓含以下無電梯),39,一層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,本不動產交易係屬近親(二親等)內之買賣行為。親友、員工或其他特殊關係間之交易。;,,
華中街４７巷６號,,105/12/05,1800,68.6,26.26,100.00%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:2 建:1車:0,2房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
華中街２１巷２４號三樓,,105/12/05,1007,30.2,33.4,100.00%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
民權路２３-１號,,105/12/05,586.4,23.8,24.67,89.45%,公寓(5樓含以下無電梯),35,五層/五層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
建安街３３巷１號七樓,容石園,105/12/05,1480,39.4,37.53,91.20%,華廈(10層含以下有電梯),39,七層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
復興路４４之３號二樓之五,景美美景,105/12/05,600,26.8,22.41,60.44%,住宅大樓(11層含以上有電梯),21,二層/十四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,母女親屬間買賣親友、員工或其他特殊關係間之交易。;,,
中興路二段５７巷２號５樓,巴黎皇宮,105/12/04,1280,35.5,36.05,83.70%,公寓(5樓含以下無電梯),29,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
寶橋路７８巷４６號７樓,玉上園,105/12/04,1580,45,35.07,60.00%,住宅大樓(11層含以上有電梯),3,七層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
新和街４８巷１號４樓,泰隆金像獎,105/12/04,808,32,25.26,66.59%,住宅大樓(11層含以上有電梯),19,四層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安民街６５巷２１號８樓之２,山水畫樓B區,105/12/04,900,33.1,27.15,84.82%,住宅大樓(11層含以上有電梯),23,八層/十五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,,,
安民街３６５巷１０弄１２號,,105/12/03,860,23.7,36.22,88.44%,公寓(5樓含以下無電梯),26,"一層,夾層/五層",房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安泰路６０巷９０弄７８號,,105/12/03,745,0,24.83,,透天厝,36,全/二層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,有,無,住家用,一樓空地增建含增建或未登記建物。;,,
北宜路二段２６７巷２１號四樓,,105/12/03,440,20.8,21.16,100.00%,公寓(5樓含以下無電梯),36,四層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,二等親間之買賣,,
北宜路二段２６５巷３號五樓,,105/12/03,440,20.6,21.38,89.94%,公寓(5樓含以下無電梯),35,五層/五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,二等親間之買賣,,
民權路９０巷３５號,,105/12/02,3500,19.7,177.7,,廠辦,29,一層/五層,房地(土地+建物),土:1 建:1車:0,2房1廳2衛,,無,無,工業用,,,
僑仁路２１號,,105/12/02,1380,0,29.47,,透天厝,34,全/三層,房地(土地+建物),土:2 建:1車:0,4房2廳3衛,,有,無,住家用,,,
碧潭路７７巷３號五樓之一,海悅假期,105/12/02,790,40.2,19.66,62.18%,住宅大樓(11層含以上有電梯),17,五層/十八層,房地(土地+建物),土:6 建:1車:0,2房2廳1衛,,有,無,商業用,,,
花園六路３段１２-３０３號３樓,,105/12/02,566,30.7,18.42,100.00%,公寓(5樓含以下無電梯),39,三層/四層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,無,無,住家用,,,
安德街８號三樓,K6湛,105/12/02,1029,36.1,28.51,59.83%,住宅大樓(11層含以上有電梯),,三層/十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,建物第一次登記後移轉,,
安德街５７巷７號,新綠卡,105/12/01,1150,39.7,29,73.44%,華廈(10層含以下有電梯),22,一層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
永安街８３巷１４號９樓,名揚四海,105/12/01,535,30.3,17.68,67.93%,住宅大樓(11層含以上有電梯),23,九層/十二層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
北宜路二段４２１巷２弄３７號２樓,美麗國,105/12/01,590,25.9,22.77,62.63%,華廈(10層含以下有電梯),3,二層/八層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
青山路１０１巷１８號,青山鎮,105/11/30,7650,0,110.01,,透天厝,10,全/三層,房地(土地+建物),土:3 建:1車:0,4房3廳5衛,,有,無,住家用,,,
平等街２０號２樓,,105/11/30,900,33.3,27.05,88.73%,公寓(5樓含以下無電梯),40,二層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
永安街９２－３號四樓之三,超越中和,105/11/30,275,30.7,8.95,53.01%,華廈(10層含以下有電梯),19,四層/六層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
安祥路１１０巷６１號十五樓,綠野香坡,105/11/30,390,17.7,22.01,85.81%,套房(1房(1廳)1衛),21,十五層/十七層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
中央路１５５號十六樓之５,美河市住辦區,105/11/30,2188,46.6,46.92,59.65%,住宅大樓(11層含以上有電梯),4,十六層/二十九層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,辦公用,,,
中華路４７巷２弄１５號三樓,華園,105/11/30,2000,45.1,44.32,58.34%,華廈(10層含以下有電梯),3,三層/九層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
溪園路３８９之９號１４樓,湯泉美地,105/11/30,780,46.4,16.81,71.17%,套房(1房(1廳)1衛),13,十四層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
北新路一段２１３巷４號四樓,,105/11/29,1052,43.2,24.37,,公寓(5樓含以下無電梯),38,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
松林路５３號三樓,,105/11/29,170,8.8,19.22,,套房(1房(1廳)1衛),32,三層/九層,房地(土地+建物),土:4 建:1車:0,1房1廳1衛,,有,無,住家用,,,
安康路二段３９７巷５號一樓,,105/11/29,500,22.8,21.98,86.36%,公寓(5樓含以下無電梯),34,一層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
中央路１７１號三樓之２,美河市住辦區,105/11/29,1588,37.4,42.43,56.78%,住宅大樓(11層含以上有電梯),4,三層/十八層,房地(土地+建物),土:3 建:1車:0,3房2廳2衛,,有,無,住家用,,,
北新路一段１０５號３樓,,105/11/29,840,31.2,26.9,100.00%,公寓(5樓含以下無電梯),39,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,二等親間之買賣.實際支付720萬元，另120萬元免除債務。受債權債務影響或債務抵償之交易。;,,
華潭街１巷２２號,,105/11/28,1250,0,40.4,,透天厝,29,全/二層,房地(土地+建物),土:22 建:1車:0,4房4廳3衛,,有,無,住家用,,,
大豐路１６巷９號２樓,,105/11/28,1365,41.8,32.62,86.56%,公寓(5樓含以下無電梯),39,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。 共有人共兩人含增建或未登記建物。;,,
永業路８１巷５弄１１號５樓,,105/11/28,630,26.9,23.42,100.00%,公寓(5樓含以下無電梯),36,"五層,陽台/五層",房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
明德路２６巷１４號四樓,,105/11/28,1330,48.8,27.24,86.19%,公寓(5樓含以下無電梯),38,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
寶興路６４巷２２號四樓,,105/11/28,310,14.5,21.33,100.00%,公寓(5樓含以下無電梯),38,四層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
中興路三段１３７號４樓,,105/11/28,1288,41.4,31.13,91.42%,公寓(5樓含以下無電梯),40,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
廣興路１３８巷１５號,,105/11/28,1620,0,83.16,,透天厝,34,全/二層,房地(土地+建物),土:4 建:1車:0,6房3廳3衛,,無,無,住家用,,,
安民街３２２巷３號２樓,,105/11/27,750,25,29.98,88.62%,公寓(5樓含以下無電梯),34,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
溪園路４９３號四樓,湯泉,105/11/27,950,53.9,17.62,61.18%,套房(1房(1廳)1衛),14,四層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
安民街３０４號五樓,,105/11/27,723,26.2,27.55,100.00%,公寓(5樓含以下無電梯),36,"五層,陽台/五層",房地(土地+建物),土:1 建:1車:0,5房3廳4衛,,無,無,住家用,,,
北宜路二段３４３號七樓,青潭湛,105/11/27,1010,28.5,35.48,61.34%,住宅大樓(11層含以上有電梯),1,七層/十一層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,建物第一次登記後移轉,,
民族路５１號四樓之１,民族雅園,105/11/27,453,48.9,9.26,78.76%,套房(1房(1廳)1衛),20,四層/十二層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
安祥路７３巷５號七樓,綠灣氧生區,105/11/27,540,19.7,27.38,66.60%,華廈(10層含以下有電梯),9,七層/八層,房地(土地+建物),土:3 建:1車:0,,,有,無,辦公用,,,
中央三街１１７號１２樓,希望之河,105/11/26,1210,32.9,36.75,64.73%,住宅大樓(11層含以上有電梯),17,十二層/二十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
溪園路３６５之１號６樓,湯泉美地,105/11/26,750,48.8,15.37,67.14%,套房(1房(1廳)1衛),13,六層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
中興路三段２３１號十三樓之七,捷運新公館,105/11/26,222.8,29,7.69,79.07%,住宅大樓(11層含以上有電梯),20,十三層/二十四層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
僑信路８４巷６號,,105/11/25,1280,0,44.65,,透天厝,33,全/三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住商用,含增建或未登記建物。含增建或未登記建物。;,,
中興路三段２２０巷１４號一樓,,105/11/25,2000,59.3,33.75,76.16%,公寓(5樓含以下無電梯),39,一層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
新坡一街１８巷６弄２４號３樓,,105/11/25,693,13.2,52.31,69.55%,公寓(5樓含以下無電梯),25,"三層,四層,五層/五層",房地(土地+建物),土:1 建:1車:0,5房2廳3衛,,有,無,住家用,含增建或未登記建物。含增建或未登記建物。;,,
大豐路８號四樓,,105/11/25,1560,38.3,40.68,85.00%,公寓(5樓含以下無電梯),32,四層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,,,
合作路９號２樓,上碧潭,105/11/24,750,33.2,22.62,61.93%,住宅大樓(11層含以上有電梯),1,二層/十二層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,,,
合作路３號五樓,上碧潭,105/11/24,410,31.3,13.11,67.81%,住宅大樓(11層含以上有電梯),1,五層/十二層,房地(土地+建物),土:2 建:1車:0,,,有,無,住家用,,,
中華路９號七樓之五,中華傑座,105/11/24,1340,50.1,26.75,72.25%,華廈(10層含以下有電梯),20,七層/七層,房地(土地+建物),土:4 建:1車:0,2房2廳1衛,,有,無,住家用,,,
民權路６２號四樓,,105/11/24,640,31.6,20.27,93.72%,公寓(5樓含以下無電梯),31,四層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,工業用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
新生里新生街５９號５樓,,105/11/24,700,24.5,28.6,88.78%,公寓(5樓含以下無電梯),32,五層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳1衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
二十張路１１巷１２號３樓,,105/11/24,1140,45.8,24.9,87.44%,公寓(5樓含以下無電梯),,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。兩人共有含增建或未登記建物。;,,
德正街２７巷２９弄１１１號二樓,,105/11/24,820,35.3,23.22,,公寓(5樓含以下無電梯),38,二層/四層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
中興路一段２８２號１４樓之２,現代啟示,105/11/23,1600,46.8,34.15,69.70%,住宅大樓(11層含以上有電梯),17,十四層/二十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
華城一路２-１巷４號,,105/11/23,1515,0,38.36,,透天厝,21,全/三層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,無,無,住家用,,,
華城二路５巷３號,,105/11/23,2100,0,73.45,,透天厝,23,全/二層,房地(土地+建物),土:1 建:1車:0,4房2廳3衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
中央二街３號五樓,,105/11/23,350,19.8,17.7,84.79%,公寓(5樓含以下無電梯),33,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。;,,
北新路一段２７１巷３９號５樓,霞飛大道二期,105/11/22,1305,54,24.17,59.01%,住宅大樓(11層含以上有電梯),6,五層/二十層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
