"買賣案件:新北市新店區房地(土地+建物),建物,108 年 1 月 至108 年 9 月",,,,,,,,,,,,,,,,,,,
地段位置或門牌,社區簡稱,交易年月,總價(萬元),單價,總面積,主建物佔比,型態,屋齡,樓別/樓高,交易標的,交易筆棟數,建物現況格局,車位總價,管理組織,電梯,主要用途,備註,,
寶元路二段１６巷１７號２樓,,108/07/27,1160,41.5,27.92,88.80%,公寓(5樓含以下無電梯),40,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
安成街５５號五樓,浪漫山林,108/07/27,840,31,27.08,71.18%,華廈(10層含以下有電梯),25,五層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安德街１１６巷４２號七樓,台北舊金山捷運年代,108/07/27,770,28.3,27.19,73.80%,住宅大樓(11層含以上有電梯),25,七層/十二層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
溪園路３８９之１５號１０樓,湯泉美地,108/07/27,622,48.5,12.84,65.76%,套房(1房(1廳)1衛),16,十層/十四層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
三民路１１７巷１弄９號,,108/07/27,1400,59.9,23.37,100.00%,公寓(5樓含以下無電梯),,一層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安民街３７８號五樓,祝你幸福,108/07/26,1000,30.2,33.06,69.96%,住宅大樓(11層含以上有電梯),21,五層/十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
華城一路１巷１號,,108/07/26,3800,0,73.39,,透天厝,28,全/二層,房地(土地+建物),土:1 建:1車:0,4房3廳3衛,,有,無,住家用,含增建或未登記建物。;,,
中興路二段２０１號十六樓之五,寶路生活館,108/07/25,708,52.8,13.42,64.62%,套房(1房(1廳)1衛),18,十六層/十七層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
三民路２９巷２弄４號二樓,,108/07/25,1208,43.5,27.75,88.26%,公寓(5樓含以下無電梯),37,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
華城三路９７號,,108/07/25,205,0,48.91,,透天厝,24,全/二層,建物,土:0 建:1車:0,3房2廳2衛,,有,無,住家用,,,
中興路一段１７９號１０樓,遠景21,108/07/25,1145,48.5,23.61,67.73%,住宅大樓(11層含以上有電梯),20,十層/二十層,房地(土地+建物),土:2 建:1車:0,2房2廳1衛,,有,無,住家用,,,
大豐路６８巷３０號,,108/07/24,1500,51.3,29.25,100.00%,公寓(5樓含以下無電梯),46,一層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
安德街８５號６樓,台北舊金山捷運年代,108/07/24,1300,25.1,51.85,64.47%,華廈(10層含以下有電梯),25,六層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
北新路一段７９號１４樓之１,雙水灣,108/07/24,2188,63,34.75,60.67%,住宅大樓(11層含以上有電梯),,十四層/三十層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,,,
民權路４２巷６弄１號４樓,,108/07/24,1400,40.4,34.68,87.62%,公寓(5樓含以下無電梯),33,四層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,工業用,含增建或未登記建物。;,,
建國路１２９號二樓,,108/07/23,1218,43.7,27.85,87.14%,公寓(5樓含以下無電梯),34,二層/五層,房地(土地+建物),土:1 建:1車:0,3房1廳1衛,,無,無,住家用,,,
安康路二段１７２巷３號３樓,寶地花園廣場,108/07/23,850,29.8,28.5,83.14%,華廈(10層含以下有電梯),24,三層/八層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
二十張路３３巷３１號４樓,,108/07/23,1308,37.9,34.52,85.85%,公寓(5樓含以下無電梯),40,四層/四層,房地(土地+建物),土:1 建:1車:0,7房0廳7衛,,無,無,住家用,含增建或未登記建物。;,,
吉祥街１３巷１８號,馨園,108/07/23,980,21.8,44.85,84.17%,公寓(5樓含以下無電梯),30,"一層,二層,地下一層/五層",房地(土地+建物),土:3 建:1車:0,3房1廳2衛,,無,無,住家用,,,
檳榔路１９巷１號五樓,,108/07/23,960,31.3,30.72,87.83%,公寓(5樓含以下無電梯),35,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
新坡一街９１號９樓,新坡儷景,108/07/23,870,39.3,22.13,80.02%,住宅大樓(11層含以上有電梯),22,九層/十八層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。,,
安祥路７３巷５號二樓,綠灣氧生區,108/07/22,670,24.5,27.38,66.60%,華廈(10層含以下有電梯),11,二層/八層,房地(土地+建物),土:3 建:1車:0,1房1廳1衛,,有,無,辦公用,,,
僑信路１０２巷２６號,,108/07/22,845,0,34.52,,透天厝,35,全/三層,房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,有,無,住家用,,,
中興路三段１３６號十八樓之三,日安台北,108/07/22,2020,46.2,43.71,88.62%,住宅大樓(11層含以上有電梯),27,十八層/二十四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,,,
安祥路９７巷１０號四樓,綠灣氧生區,108/07/22,600,21.9,27.38,66.60%,華廈(10層含以下有電梯),11,四層/八層,房地(土地+建物),土:3 建:1車:0,2房1廳1衛,,無,無,辦公用,,,
富貴街１１巷２３號四樓,,108/07/22,615,18.7,32.86,87.25%,公寓(5樓含以下無電梯),35,四層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,有,無,住家用,,,
中央路１３３巷３號,國家名人巷,108/07/22,1588,73.1,21.71,87.96%,住宅大樓(11層含以上有電梯),23,"一層,地下層/十三層",房地(土地+建物),土:1 建:1車:0,,,有,無,商業用,,,
寶高路１２０巷３弄４號,,108/07/22,880,30.2,29.1,87.82%,公寓(5樓含以下無電梯),30,一層/五層,房地(土地+建物),土:4 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
二十張路３５號二樓之三,日安雅族,108/07/22,1800,55.8,32.24,69.52%,華廈(10層含以下有電梯),22,二層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
新店路１９０號七樓,碧潭星光華廈,108/07/21,1800,51.8,34.76,60.00%,華廈(10層含以下有電梯),8,"七層,見其他登記事項/七層",房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安德街５７巷１９號六樓,新綠卡,108/07/21,950,28.6,33.24,73.58%,華廈(10層含以下有電梯),25,六層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,有增建,,
中興路一段１１９巷３號３樓,,108/07/21,1280,41.5,30.84,90.99%,公寓(5樓含以下無電梯),40,三層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
北新路一段７７號七樓之３,雙水灣,108/07/21,1415,59.4,23.81,54.54%,住宅大樓(11層含以上有電梯),,七層/三十層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
十四張路３８１號四樓之２,波爾多1期,108/07/21,1350,51.7,26.09,51.11%,住宅大樓(11層含以上有電梯),,四層/十五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,有,住家用,"找補51,546元預售屋、或土地及建物分件登記案件;",,
自立街５２號三樓,鼎泰福村,108/07/20,920,35.3,26.05,84.32%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:2 建:1車:0,3房1廳1衛,,無,無,住家用,,,
安民街２２４之１號４樓,凡賽斯花園,108/07/20,900,38.8,23.22,64.77%,華廈(10層含以下有電梯),16,四層/六層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
寶元路１段８５巷６弄１８號３樓,,108/07/20,980,38.2,25.66,87.12%,公寓(5樓含以下無電梯),37,三層/五層,房地(土地+建物),土:1 建:1車:0,3房0廳3衛,,無,無,住家用,含增建或未登記建物。;,,
寶元路二段６５號四樓,,108/07/20,910,32.7,27.86,94.08%,公寓(5樓含以下無電梯),45,四層/四層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安祥路１０２巷９８弄７號,彩蝶,108/07/20,1190,0,64.02,,透天厝,23,全/三層,房地(土地+建物),土:8 建:1車:0,3房2廳3衛,,有,無,住家用,,,
富貴街１０巷７號二樓,,108/07/20,480,20.5,23.44,86.83%,公寓(5樓含以下無電梯),37,二層/五層,房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
寶橋路７８巷９６號二十五樓,玉上園,108/07/20,2315,55.6,41.63,62.45%,住宅大樓(11層含以上有電梯),6,二十五層/二十六層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
中興路一段１３６號４樓,,108/07/20,1080,30,35.96,100.00%,公寓(5樓含以下無電梯),40,四層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。,,
玫瑰路４９巷２號６樓,賓士公寓,108/07/20,600,16,37.44,75.02%,華廈(10層含以下有電梯),34,六層/八層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
中央路４０號二十樓,全陽大璽,108/07/20,1500,55.9,26.83,59.39%,住宅大樓(11層含以上有電梯),,二十層/二十三層,房地(土地+建物),土:1 建:1車:0,2房1廳2衛,,無,有,住家用,建物第一次登記後移轉 預售屋、或土地及建物分件登記案件;,,
文化路１１８號５樓,雙捷WIN,108/07/19,1520,56.8,26.77,53.51%,住宅大樓(11層含以上有電梯),,五層/十三層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安康路三段３３１號三樓,,108/07/19,420,16.1,26.09,93.07%,公寓(5樓含以下無電梯),39,三層/四層,房地(土地+建物),土:5 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安和路三段１１９號一、二樓,,108/07/19,1100,0,14.57,,透天厝,,全/二層,房地(土地+建物),土:1 建:2車:0,5房4廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,,
華興街３８巷４號３樓,,108/07/19,850.6,35.7,23.82,100.00%,公寓(5樓含以下無電梯),47,三層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
中正路１５０號四樓,,108/07/19,1550,38.3,40.51,92.00%,公寓(5樓含以下無電梯),42,四層/五層,房地(土地+建物),土:2 建:1車:0,4房2廳2衛,,無,無,住家用,,,
永安街８３巷１５之１號９樓,君臨大地,108/07/19,380,30.3,12.56,78.61%,套房(1房(1廳)1衛),26,九層/十四層,房地(土地+建物),土:1 建:1車:0,1房0廳1衛,,有,無,住家用,,,
安興路８５之１１號６樓,美麗新天地,108/07/18,608,32,19.02,70.14%,華廈(10層含以下有電梯),11,六層/七層,房地(土地+建物),土:3 建:1車:0,2房1廳1衛,,有,無,辦公用,,,
安德街７１巷１４號四樓,浪漫貴族,108/07/18,790,29.5,26.8,79.87%,住宅大樓(11層含以上有電梯),27,四層/十一層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
光華街８巷１８號三樓,書鄉園,108/07/18,400,15.8,25.29,63.53%,華廈(10層含以下有電梯),23,三層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
二十張路３３巷３２號二樓,,108/07/18,1200,40.1,29.93,85.07%,公寓(5樓含以下無電梯),40,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
禾豐六路９０號３樓,石上清泉,108/07/18,1780,32.2,55.22,68.28%,公寓(5樓含以下無電梯),23,三層/三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
安忠路１４號四樓,,108/07/17,900,24.9,36.11,74.61%,公寓(5樓含以下無電梯),19,四層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,前陽台外推。含增建或未登記建物。;,,
三民路２１巷１２號二樓,,108/07/17,1140,37.7,30.22,100.00%,公寓(5樓含以下無電梯),,"二層,騎樓/四層",房地(土地+建物),土:2 建:1車:0,3房2廳1衛,,無,無,住家用,,,
安康路二段１３６巷５１號五樓,,108/07/17,900,27.4,32.83,89.86%,公寓(5樓含以下無電梯),35,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,,,
中正路２４７巷２５弄７號二樓,舞立方,108/07/16,928,56.5,16.41,52.76%,華廈(10層含以下有電梯),4,二層/六層,房地(土地+建物),土:3 建:1車:0,2房2廳1衛,,有,無,住家用,,,
北新路二段１２６號１０樓之５,環遊市西華館,108/07/16,625,56.2,11.13,65.97%,套房(1房(1廳)1衛),13,十層/十八層,房地(土地+建物),土:8 建:1車:0,1房1廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
北宜路二段１２５之２號８樓,潭天天廈,108/07/16,420,30.4,13.82,85.10%,住宅大樓(11層含以上有電梯),18,八層/二十二層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,無,無,住家用,,,
光華街１２-２號７樓,元寶双囍,108/07/16,948,35.3,26.85,58.12%,住宅大樓(11層含以上有電梯),1,七層/十四層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安康路二段１７３巷４號,,108/07/16,1590,22.1,72.05,95.78%,公寓(5樓含以下無電梯),27,"一層,地下一層/五層",房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,商業用,,,
安康路二段１００巷１號三樓,好康居,108/07/16,955.8,35,27.28,62.19%,住宅大樓(11層含以上有電梯),,三層/十五層,房地(土地+建物),土:3 建:1車:0,,,有,有,辦公用,毛胚屋;預售屋、或土地及建物分件登記案件;,,
安康路二段１００巷１號三樓之３,好康居,108/07/16,827.2,31.6,26.2,62.61%,住宅大樓(11層含以上有電梯),,三層/十五層,房地(土地+建物),土:3 建:1車:0,,,有,有,辦公用,毛胚屋;預售屋、或土地及建物分件登記案件;,,
安康路二段１００巷１號十樓之３,好康居,108/07/16,477.8,34.8,13.71,61.59%,住宅大樓(11層含以上有電梯),,十層/十五層,房地(土地+建物),土:3 建:1車:0,1房1廳1衛,,有,有,住家用,建物款： 2007000元 土地款： 2771000元親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分件登記案件;,,
五?路６３巷１４號三樓,,108/07/15,860,27.9,30.77,100.00%,公寓(5樓含以下無電梯),38,"三層,陽台/五層",房地(土地+建物),土:6 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
二十張路１巷７號五樓,,108/07/15,1000,27.3,36.62,78.45%,公寓(5樓含以下無電梯),31,五層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
光明街１４０號五樓,捷運新廈,108/07/15,1175,47.7,24.64,77.06%,華廈(10層含以下有電梯),28,五層/八層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,無,無,住家用,,,
和成街１９巷３７號,,108/07/15,365,23.7,15.41,91.03%,公寓(5樓含以下無電梯),37,一層/二層,房地(土地+建物),土:1 建:1車:0,4房1廳1衛,,有,無,住家用,本標的包括現有未依法申請增建平台,,
光華街１２之１號三樓,元寶双囍,108/07/15,986,35.2,28.04,61.42%,住宅大樓(11層含以上有電梯),1,三層/十四層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,,,
安興路１７號１５樓,三圓羅馬,108/07/15,825,25.3,32.64,75.87%,住宅大樓(11層含以上有電梯),24,十五層/二十一層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,含增建或未登記建物。權利人共2人。,,
華城三路５２號,,108/07/15,1000,0,29.4,,透天厝,6,全/三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,土地及建物分次登記案件。前案土地登記收件字號：;,,
安民街１３３巷６號４樓,日昇,108/07/15,890,24.3,36.59,78.83%,華廈(10層含以下有電梯),25,四層/七層,房地(土地+建物),土:1 建:1車:0,3房1廳2衛,,無,無,住家用,,,
吉祥街１１巷３５號,馨園,108/07/14,1150,18.2,63.28,90.69%,公寓(5樓含以下無電梯),30,"一層,地下一層,地下二層/五層",房地(土地+建物),土:3 建:1車:0,4房2廳3衛,,有,無,住家用,,,
北宜路二段８２巷７弄６號十樓,新店清境,108/07/14,705,28.7,24.6,77.89%,住宅大樓(11層含以上有電梯),24,十層/十二層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
五　路６３巷２２號４樓,,108/07/14,820,26.2,31.32,100.00%,公寓(5樓含以下無電梯),38,"四層,陽台/五層",房地(土地+建物),土:6 建:1車:0,3房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
安成街３６號１０樓,浪漫貴族,108/07/14,730,31.2,23.37,79.58%,住宅大樓(11層含以上有電梯),27,十層/十一層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,,,
新店路５６號一樓,,108/07/14,1210,35,34.58,97.57%,公寓(5樓含以下無電梯),38,"一層,平台,防空避難室,騎樓/五層",房地(土地+建物),土:1 建:1車:0,1房1廳2衛,,無,無,商業用,含增建或未登記建物。;,,
中央路１５３號７樓之３,美河市住辦區,108/07/14,1000,54.5,18.34,57.11%,套房(1房(1廳)1衛),7,七層/二十九層,房地(土地+建物),土:3 建:1車:0,1房1廳1衛,,有,無,辦公用,含增建或未登記建物。;,,
中興路三段２５６號５樓,京澄檜道,108/07/14,2600,54,48.16,67.72%,住宅大樓(11層含以上有電梯),18,五層/十四層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,含增建或未登記建物。,,
中央三街１１５號２１樓,希望之河,108/07/13,1550,41.9,36.95,64.37%,住宅大樓(11層含以上有電梯),20,二十一層/二十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
永安街８３巷３弄１５號,君臨大地,108/07/13,600,32.8,18.28,78.66%,住宅大樓(11層含以上有電梯),26,一層/十四層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
安忠路５７巷２３號４樓,御林園,108/07/13,977.9,32.5,30.09,60.25%,住宅大樓(11層含以上有電梯),3,四層/十二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
北宜路一段１８之３號２５樓,碧潭有約,108/07/13,1585,59.1,26.81,66.95%,住宅大樓(11層含以上有電梯),10,二十五層/二十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
溪園路２６３號１０樓,湯泉美地II,108/07/12,1765,44.8,39.38,64.02%,住宅大樓(11層含以上有電梯),14,十層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
北新路三段６５巷１３號二樓,,108/07/12,1280,45.1,28.36,91.95%,公寓(5樓含以下無電梯),34,二層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
百忍街４３巷１弄８號２樓,,108/07/12,1110,37.1,29.89,89.01%,公寓(5樓含以下無電梯),45,二層/四層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,無,無,住家用,,,
新店路２５８之３號十四樓,碧潭有約,108/07/12,1530,55.2,27.73,63.23%,住宅大樓(11層含以上有電梯),10,十四層/十七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
北新路一段１４０號１６樓,琢青住商,108/07/12,2738,71.4,38.34,60.24%,住宅大樓(11層含以上有電梯),1,十六層/二十七層,房地(土地+建物),土:1 建:1車:0,2房2廳2衛,,有,無,住家用,,,
北宜路二段３５５－３號十四樓,春風特區,108/07/12,756,26.6,28.39,68.66%,住宅大樓(11層含以上有電梯),17,十四層/十四層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
安民街１５６巷３７號１５樓,博覽天下,108/07/11,1150,39.5,29.09,64.79%,住宅大樓(11層含以上有電梯),7,十五層/十五層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
達觀路１４巷３號六樓之七,達觀鎮A2,108/07/11,395,18.1,21.8,71.98%,住宅大樓(11層含以上有電梯),23,六層/十七層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,,,
寶強路５１號,,108/07/11,2985,155.5,19.2,,店面（店舖),50,"一層,騎樓/四層",房地(土地+建物),土:1 建:1車:0,0房0廳1衛,,無,無,住家用,含增建或未登記建物。;,,
新店路１２８號６樓,碧潭水悅,108/07/10,1500,42.4,35.38,56.01%,住宅大樓(11層含以上有電梯),3,六層/十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
安祥路１１０巷７９號十五樓,綠野鴻福大F,108/07/10,350,15.1,23.17,81.96%,住宅大樓(11層含以上有電梯),24,十五層/十六層,房地(土地+建物),土:1 建:1車:0,2房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
三民路４２－４號五樓,羅浮名宮,108/07/10,1465,40.1,36.51,73.02%,華廈(10層含以下有電梯),35,五層/八層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;,,
安民街２１號六樓之一,及人吉第,108/07/10,595,29.5,20.19,76.78%,華廈(10層含以下有電梯),23,六層/七層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,含增建或未登記建物。;,,
中正路２６５巷２１號３樓,中正國宅,108/07/10,1686,40.1,42.01,91.08%,住宅大樓(11層含以上有電梯),25,三層/十二層,房地(土地+建物),土:2 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
安康路二段１５９巷６號二樓之六,高鮮屋,108/07/10,940,32.1,29.25,,辦公商業大樓,21,二層/十五層,房地(土地+建物),土:1 建:1車:0,,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
中正路３７２號５樓,,108/07/10,980,33.9,28.9,100.00%,套房(1房(1廳)1衛),39,五層/五層,房地(土地+建物),土:2 建:1車:0,5房0廳5衛,,無,無,住家用,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,,
禾豐七路１５０巷１號,,108/07/10,8992.3,0,173.05,,透天厝,3,全/三層,房地(土地+建物),土:8 建:1車:0,4房2廳3衛,,有,無,住家用,,,
安康路二段１００巷１號六樓,好康居,108/07/10,1030,35.6,28.94,58.61%,住宅大樓(11層含以上有電梯),,六層/十五層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,有,有,住家用,建物款： 4326000元 土地款： 5974000元預售屋、或土地及建物分件登記案件;,,
安光路３１號２２樓,合陽天擎,108/07/09,1156,38.2,30.28,58.65%,住宅大樓(11層含以上有電梯),1,二十二層/二十四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
北新路一段７９號８樓之３,雙水灣,108/07/09,1428,61.9,23.06,56.45%,住宅大樓(11層含以上有電梯),,八層/三十層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
新店路２６２之１１號十五樓,碧潭有約,108/07/09,860,58.5,14.71,60.42%,套房(1房(1廳)1衛),10,十五層/十九層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,,,
安康路二段１５９巷１０號十一樓之一,高鮮屋,108/07/08,530,36.7,14.44,64.63%,住宅大樓(11層含以上有電梯),21,十一層/十五層,房地(土地+建物),土:2 建:1車:0,2房1廳1衛,,有,無,住家用,,,
安民街１５６巷１號二樓,博覽天下,108/07/08,1285,34.1,37.7,65.71%,華廈(10層含以下有電梯),6,二層/七層,房地(土地+建物),土:1 建:1車:0,3房2廳1衛,,有,無,住家用,,,
安祥路１４７巷３７號８樓,綠野香坡,108/07/07,690,16.5,41.93,82.34%,住宅大樓(11層含以上有電梯),25,八層/十六層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,有,無,住家用,前陽台外推,,
僑愛七路６－１號,台北小城,108/07/07,770,0,48.86,,透天厝,29,全/二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
安泰路６０巷５５弄１４０號,,108/07/07,650,0,30.46,,透天厝,37,全/二層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,含增建或未登記建物。;,,
僑信路１１４巷６號,,108/07/07,890,0,33.99,,透天厝,35,全/三層,房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,有,無,住家用,,,
合作路３０號４樓,,108/07/07,680,24.6,27.61,88.51%,公寓(5樓含以下無電梯),34,四層/五層,房地(土地+建物),土:1 建:1車:0,4房2廳2衛,,無,無,住家用,含增建或未登記建物。;,,
二十張路２８巷２號３樓,,108/07/07,970,39.3,24.68,84.70%,公寓(5樓含以下無電梯),37,三層/五層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,無,無,住家用,含增建或未登記建物。,,
中正路３０１號３樓,,108/07/07,860,37.7,22.81,100.00%,公寓(5樓含以下無電梯),,三層/四層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,無,住家用,含增建或未登記建物。;,,
北新路一段７９號１３樓之２,雙水灣,108/07/06,1540,63.6,24.2,53.74%,住宅大樓(11層含以上有電梯),,十三層/三十層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,有,無,住家用,,,
寶橋路７８巷２２號１６樓,玉上園,108/07/06,2130,60.7,35.07,60.00%,住宅大樓(11層含以上有電梯),6,十六層/二十三層,房地(土地+建物),土:1 建:1車:0,3房2廳2衛,,有,無,住家用,,,
新店路２６２之１８號１３樓,碧潭有約,108/07/06,800,63.9,12.52,60.75%,套房(1房(1廳)1衛),10,十三層/十九層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
中央路３２號十六樓,全陽大璽,108/07/06,1716,57.4,29.89,57.14%,住宅大樓(11層含以上有電梯),,十六層/二十一層,房地(土地+建物),土:1 建:1車:0,2房2廳1衛,,無,有,住家用,建物第一次登記後移轉 預售屋、或土地及建物分件登記案件;,,
自立街９７號二樓,,108/07/05,1200,36,33.32,79.34%,公寓(5樓含以下無電梯),34,二層/五層,房地(土地+建物),土:2 建:1車:0,2房1廳2衛,,無,無,住家用,,,
華城六街１３５巷２號,,108/07/05,2600,0,72.59,,透天厝,10,全/三層,房地(土地+建物),土:1 建:1車:0,3房2廳3衛,,有,無,住家用,增建地下室及車庫,,
安祥路１０２巷７７號,彩蝶,108/07/05,450,14,32.07,78.44%,公寓(5樓含以下無電梯),23,"一層,二層,三層,地下層/三層",房地(土地+建物),土:8 建:1車:0,5房1廳3衛,,有,無,住家用,親友、員工或其他特殊關係間之交易。;,,
安康路二段１００巷１號七樓,好康居,108/07/04,968,33.4,28.94,58.61%,住宅大樓(11層含以上有電梯),,七層/十五層,房地(土地+建物),土:3 建:1車:0,3房2廳1衛,,有,有,住家用,建物款： 4066000元 土地款： 5614000元預售屋、或土地及建物分件登記案件;,,
新店路２６２之１８號７樓,碧潭有約,108/07/03,780,62.3,12.52,60.75%,套房(1房(1廳)1衛),10,七層/十九層,房地(土地+建物),土:1 建:1車:0,1房1廳1衛,,有,無,住家用,含增建或未登記建物。;,,
